sample_id,temperature_c,humidity,wind_speed_kmh,rainfall_mm,rainfall_last_12_months_mm,recent_storm_or_flood,aqi
8599,22.96,54.0,9.59,7.29,1330.74,0,79.07
8600,22.6,45.17,12.8,0.0,1271.25,0,126.2
8601,18.56,58.74,6.76,0.0,1966.29,0,138.93
8602,28.12,54.45,6.22,5.26,1617.34,0,203.53
8603,24.29,34.08,17.04,0.65,1158.27,0,124.45
8604,27.77,96.27,5.46,17.05,872.1,0,110.29
8605,25.39,45.55,11.08,0.0,1089.32,0,209.65
8606,31.78,65.42,7.02,10.59,1353.37,0,136.1
8607,32.88,68.36,6.76,10.12,1109.55,0,146.3
8608,27.3,45.8,8.42,0.68,1579.12,0,83.44
8609,29.27,54.09,9.59,0.0,1455.52,0,79.78
8610,25.49,57.79,16.07,0.0,2296.91,0,146.04
8611,24.2,52.41,10.52,0.0,1519.48,0,141.12
8612,31.11,62.83,13.64,0.0,2045.76,0,207.61
8613,31.55,63.84,8.9,3.36,848.49,0,165.42
8614,32.38,87.36,7.8,6.7,934.5,0,151.21
8615,28.45,32.65,10.86,0.0,1339.7,0,121.69
8616,26.1,77.34,7.55,5.09,1844.62,0,134.54
8617,18.96,74.51,7.36,0.0,1932.63,0,141.91
8618,27.99,51.54,3.48,0.32,1974.54,0,124.41
8619,29.11,52.37,8.19,0.0,812.94,0,120.28
8620,29.92,29.81,14.29,2.27,1500.23,0,112.77
8621,24.39,32.86,14.25,4.95,1491.96,0,147.11
8622,31.5,74.71,15.88,12.06,1888.68,0,92.55
8623,28.69,67.4,11.74,8.37,1483.64,0,93.56
8624,32.28,47.62,11.25,0.0,2155.86,0,179.2
8625,26.77,82.13,19.02,5.38,1538.76,0,145.01
8626,43.08,100.0,10.25,1.44,1054.71,0,130.27
8627,25.17,65.77,0.0,0.69,1537.87,0,239.88
8628,26.3,44.59,7.37,15.82,1075.05,0,132.0
8629,29.61,63.62,3.15,0.0,1824.38,0,157.75
8630,21.54,51.56,12.69,14.25,1096.23,0,128.74
8631,31.18,76.26,4.29,16.2,851.61,0,137.95
8632,29.05,45.35,10.95,5.36,1229.53,0,161.67
8633,29.78,55.31,12.99,2.29,1857.59,0,169.5
8634,29.77,64.37,3.9,5.26,1651.36,0,157.85
8635,24.23,67.26,9.86,0.55,1262.65,0,180.06
8636,28.92,56.02,7.92,0.0,1415.79,0,94.69
8637,28.03,69.2,11.95,0.0,1743.34,0,120.21
8638,22.03,53.63,11.12,11.74,1003.92,0,91.67
8639,29.56,60.92,17.69,5.77,1738.06,0,111.79
8640,30.28,44.18,8.57,0.0,1646.0,0,119.6
8641,23.3,56.66,8.11,5.7,2024.85,0,130.58
8642,25.51,38.11,14.07,10.35,1252.27,0,125.84
8643,28.55,59.62,7.33,2.95,1968.41,0,156.54
8644,29.1,57.67,4.5,13.0,1025.39,0,89.69
8645,26.29,64.09,11.59,0.0,1583.45,0,98.53
8646,25.42,69.78,5.43,0.0,1871.21,0,154.0
8647,21.57,94.15,9.3,15.93,1328.6,0,153.91
8648,32.87,41.44,1.42,0.0,1215.1,0,150.42
8649,29.54,70.47,6.21,10.38,1553.73,0,126.15
8650,30.44,70.36,5.56,21.84,1057.01,0,111.24
8651,21.88,75.35,7.82,7.65,2020.37,0,68.51
8652,26.68,77.52,6.62,5.67,1541.28,0,95.76
8653,28.7,72.96,9.73,0.0,1639.82,0,176.27
8654,34.51,32.39,12.54,4.35,856.18,0,105.97
8655,30.21,54.66,14.86,0.0,1828.7,0,109.21
8656,30.47,49.02,8.04,13.47,2075.38,0,154.61
8657,29.58,67.9,15.99,13.07,1982.35,0,98.95
8658,28.8,40.78,14.24,0.0,2484.51,0,96.75
8659,27.44,85.96,9.72,9.65,1550.69,0,167.19
8660,30.66,38.33,6.95,0.0,1873.8,0,133.18
8661,39.13,54.61,11.22,0.0,1291.04,0,50.84
8662,29.72,44.75,11.68,21.96,1970.9,0,68.45
8663,28.06,64.45,13.92,0.0,2079.04,0,162.93
8664,32.14,42.04,10.02,0.0,1250.3,0,96.86
8665,29.82,54.39,16.28,14.29,1902.25,0,154.72
8666,24.11,68.45,12.59,0.51,1672.88,0,202.82
8667,27.81,57.52,11.72,3.61,1720.75,0,150.52
8668,24.46,76.27,5.18,0.0,1585.18,0,83.32
8669,23.55,77.33,6.04,7.25,1714.86,0,103.33
8670,28.14,40.68,11.09,14.64,1817.24,0,150.47
8671,35.88,65.84,11.51,0.0,1787.95,0,80.23
8672,30.01,74.78,5.89,0.0,700.42,0,62.12
8673,29.15,39.29,14.07,0.0,1460.9,0,103.13
8674,27.13,79.86,9.95,4.63,1930.86,0,88.48
8675,21.11,56.57,14.27,0.0,1362.06,0,179.38
8676,27.13,83.56,14.07,0.6,2018.83,0,160.79
8677,30.27,78.39,11.92,1.84,990.11,0,172.74
8678,26.4,85.49,13.44,9.29,1450.16,0,109.93
8679,23.31,71.1,11.06,11.43,1385.92,0,72.21
8680,16.39,55.0,7.05,0.0,2288.73,0,128.26
8681,34.46,58.21,12.67,7.94,1633.18,0,82.77
8682,22.94,75.68,15.79,15.0,2353.45,0,56.31
8683,27.42,37.22,13.56,12.96,1462.54,0,169.88
8684,34.4,69.55,11.82,6.67,1262.51,0,52.52
8685,26.59,56.02,11.72,0.0,2088.33,0,163.52
8686,26.72,70.47,14.51,9.18,2315.7,0,147.51
8687,27.18,55.7,2.18,1.89,2002.18,0,123.88
8688,21.26,35.07,11.75,17.96,1964.72,0,157.02
8689,22.88,26.87,13.99,17.21,1445.21,0,114.25
8690,33.51,58.26,13.08,0.0,1073.83,0,87.66
8691,31.61,37.5,13.99,0.0,1355.16,0,85.83
8692,40.87,54.12,6.16,0.0,657.51,0,131.98
8693,27.56,68.9,4.96,0.0,1627.46,0,98.24
8694,30.47,70.36,7.59,0.39,1474.19,0,124.35
8695,25.41,44.8,11.11,6.96,2007.52,0,129.85
8696,20.08,71.32,12.19,15.92,1560.8,0,124.77
8697,32.79,70.36,10.79,2.37,1240.89,0,137.75
8698,33.76,81.13,14.28,0.0,1307.78,0,153.65
8699,31.07,55.7,1.92,14.67,1477.52,0,146.47
8700,36.32,20.09,7.06,0.0,2175.91,0,136.99
8701,32.08,46.61,2.22,0.0,1355.06,0,146.93
8702,23.3,62.84,13.4,0.0,1526.45,0,37.33
8703,30.29,35.25,12.18,0.0,1860.67,0,182.74
8704,19.2,60.87,7.77,0.0,1230.03,0,129.68
8705,33.36,23.55,21.02,0.2,1110.61,0,116.53
8706,17.69,31.56,14.56,4.54,1730.87,0,169.47
8707,29.45,46.55,8.25,2.4,1693.78,0,106.07
8708,32.72,48.39,12.47,0.0,1628.37,0,114.6
8709,29.48,78.86,15.12,1.93,1502.66,0,156.41
8710,25.83,69.64,11.93,0.0,1807.34,0,71.68
8711,27.06,46.26,8.55,11.33,1989.86,0,123.73
8712,23.93,67.18,11.95,7.72,1788.9,0,109.18
8713,20.05,76.9,10.31,0.0,978.44,0,148.82
8714,29.23,54.85,12.43,8.27,1200.05,0,161.44
8715,30.24,41.75,13.36,8.35,1463.53,0,157.88
8716,29.06,57.96,7.92,0.0,711.04,0,165.34
8717,26.34,91.83,5.31,10.24,2109.31,0,186.26
8718,33.64,52.2,7.82,10.61,1357.19,0,65.51
8719,23.33,80.39,14.65,5.54,1395.54,0,94.18
8720,19.79,73.04,12.81,0.0,1591.65,0,114.5
8721,34.1,62.13,0.1,15.86,2129.52,0,95.24
8722,26.96,48.81,8.66,6.62,1772.51,0,154.68
8723,21.75,82.58,6.0,0.0,1667.25,0,144.72
8724,26.85,27.7,20.17,29.18,933.16,0,129.43
8725,25.03,53.64,6.81,0.43,1757.69,0,104.74
8726,21.61,69.52,13.9,0.0,1974.29,0,145.73
8727,25.69,73.61,9.22,11.48,1299.81,0,113.95
8728,26.72,65.55,6.2,0.0,2488.19,0,151.55
8729,25.07,73.01,11.26,1.51,2199.36,0,124.76
8730,34.78,31.05,4.79,0.0,1469.77,0,75.57
8731,22.23,90.44,8.62,3.91,1180.84,0,134.66
8732,24.92,59.23,6.24,0.0,2651.33,0,108.44
8733,28.07,70.11,7.95,21.58,1900.69,0,83.83
8734,23.73,80.68,10.18,8.6,1657.44,0,85.66
8735,28.1,58.19,11.93,0.0,1381.74,0,115.1
8736,34.9,57.59,11.83,0.0,830.92,0,156.02
8737,32.01,51.66,6.73,14.6,2241.47,0,95.24
8738,29.53,40.24,8.16,6.09,1247.88,0,168.73
8739,20.16,61.08,10.43,0.0,1298.72,0,74.02
8740,20.17,68.0,11.6,0.0,1444.45,0,121.94
8741,29.95,59.2,7.9,0.0,1425.26,0,144.93
8742,37.69,75.56,13.71,3.07,1685.57,0,101.06
8743,24.64,62.29,10.77,0.0,1581.95,0,95.91
8744,29.73,47.91,6.24,9.08,1389.38,0,171.99
8745,24.45,47.9,11.44,5.68,1586.82,0,144.29
8746,20.3,41.74,8.08,18.07,1279.27,0,242.57
8747,35.04,46.11,1.4,0.0,2283.93,0,117.52
8748,25.66,59.85,9.61,6.04,1541.7,0,20.0
8749,23.2,47.63,6.38,0.0,1358.1,0,123.21
8750,35.44,85.08,14.77,0.0,1319.49,0,82.4
8751,29.65,77.11,17.53,0.0,1766.9,0,138.79
8752,27.1,78.48,8.65,6.11,1821.88,0,60.58
8753,18.89,61.82,4.52,0.34,970.7,0,70.73
8754,28.83,67.66,10.71,7.36,1662.44,0,144.3
8755,35.11,72.31,9.0,7.17,1444.13,0,115.83
8756,26.5,56.51,12.38,0.0,1512.16,0,102.57
8757,20.55,36.31,10.74,0.0,1204.48,0,92.47
8758,33.8,63.51,4.11,9.83,1649.49,0,61.28
8759,32.36,50.91,5.59,0.0,1672.24,0,141.87
8760,18.66,74.28,5.82,9.21,1685.9,0,114.6
8761,22.1,71.76,14.32,2.04,1750.02,0,106.53
8762,23.56,41.58,13.27,0.0,1515.51,0,135.92
8763,30.9,35.8,6.28,12.98,1202.45,0,116.24
8764,27.82,70.31,3.48,13.97,1886.55,0,94.07
8765,34.55,52.43,13.6,0.0,1752.35,0,129.86
8766,21.92,57.98,8.94,0.0,1397.46,0,110.37
8767,26.57,45.57,10.13,5.9,1371.39,0,168.47
8768,27.75,64.76,5.29,0.0,1248.37,0,128.94
8769,31.48,59.56,12.99,7.01,1397.41,0,114.91
8770,30.73,67.93,2.72,2.98,1715.82,0,152.32
8771,30.82,41.33,15.12,11.8,1437.18,0,144.69
8772,29.78,75.91,11.72,1.61,1768.23,0,47.08
8773,27.13,63.81,9.74,1.17,1744.26,0,59.32
8774,30.2,47.91,10.52,0.0,1848.99,0,175.42
8775,29.11,59.88,13.39,0.0,1545.29,0,193.11
8776,32.63,66.32,4.52,10.45,724.1,0,95.57
8777,25.78,53.61,9.08,16.49,2168.44,0,120.88
8778,34.73,54.17,9.88,0.0,2103.28,0,63.3
8779,28.97,71.26,9.74,3.61,588.51,0,152.47
8780,34.56,71.7,12.54,0.0,1532.29,0,99.91
8781,27.81,49.07,11.67,0.0,1582.65,0,83.33
8782,34.82,66.15,9.66,12.71,1524.39,0,114.93
8783,28.95,71.89,4.19,0.0,2017.48,0,80.04
8784,27.65,45.69,3.56,3.31,1773.57,0,138.86
8785,23.43,59.95,18.43,1.37,1265.49,0,137.37
8786,31.8,75.07,10.61,9.69,1831.38,0,171.23
8787,33.13,64.95,10.29,10.44,1119.18,0,95.16
8788,25.79,54.4,5.53,4.46,1408.49,0,138.13
8789,28.25,59.0,5.36,1.23,1089.03,0,133.47
8790,25.25,75.95,13.77,0.0,1279.39,0,178.04
8791,27.44,69.42,3.11,0.0,400.0,0,118.13
8792,23.23,53.94,9.37,2.56,1464.08,0,83.53
8793,24.24,49.77,8.55,6.14,1120.05,0,129.16
8794,24.26,68.56,7.32,0.0,1774.47,0,135.24
8795,31.8,74.76,8.77,0.84,1595.06,0,166.67
8796,26.08,48.79,15.74,22.0,1168.72,0,182.11
8797,30.69,65.14,5.19,10.2,1948.51,0,48.16
8798,27.76,41.35,12.21,0.0,1251.69,0,117.57
8799,34.49,79.9,8.8,0.0,1664.2,0,138.87
8800,24.09,75.29,8.17,0.0,1418.39,0,128.52
8801,27.08,64.39,11.04,7.84,1637.81,0,34.79
8802,23.52,89.42,8.02,16.04,2206.87,0,118.96
8803,34.96,61.53,9.93,9.07,1663.75,0,119.79
8804,26.45,32.97,8.7,0.59,1125.09,0,186.0
8805,29.32,79.21,3.62,1.81,1351.4,0,77.9
8806,31.08,51.18,5.62,0.0,1768.82,0,64.87
8807,24.39,70.11,14.8,0.0,2414.35,0,158.52
8808,33.57,63.45,8.69,1.35,1642.39,0,20.0
8809,29.5,37.65,15.78,0.0,1703.99,0,133.8
8810,18.2,58.6,10.54,0.0,1481.41,0,173.18
8811,28.03,82.31,7.76,2.89,1923.44,0,134.08
8812,32.28,93.55,5.23,9.62,1130.05,0,84.41
8813,27.01,49.56,5.67,17.11,1357.41,0,33.78
8814,26.31,60.72,11.17,0.0,1687.98,0,149.0
8815,28.45,47.89,14.48,12.53,1700.22,0,104.9
8816,28.66,14.28,11.2,0.0,1847.37,0,90.91
8817,36.48,54.98,12.2,3.29,1239.32,0,101.75
8818,32.37,54.92,3.79,0.14,1280.85,0,178.87
8819,30.87,64.69,8.7,6.15,1766.4,0,169.27
8820,26.29,40.62,15.15,8.73,1517.3,0,164.85
8821,23.74,81.31,20.48,0.0,919.17,0,167.64
8822,33.54,55.05,6.37,6.76,1014.52,0,142.03
8823,26.18,71.01,14.9,5.89,1882.82,0,150.5
8824,34.07,31.3,10.72,2.91,833.19,0,107.51
8825,18.75,52.69,4.22,20.3,1841.75,0,147.83
8826,32.15,59.34,6.75,0.0,2661.74,0,100.59
8827,26.36,52.81,4.23,0.0,1591.57,0,98.48
8828,24.79,48.39,8.5,0.0,1419.4,0,113.7
8829,25.34,70.21,12.37,7.88,1103.38,0,143.72
8830,31.58,73.79,15.35,15.97,1326.31,0,134.61
8831,29.69,62.01,16.66,14.27,2133.31,0,142.23
8832,23.38,55.16,9.48,8.55,1807.63,0,163.68
8833,27.41,52.89,8.83,5.69,2114.45,0,192.93
8834,29.5,44.29,7.19,0.0,558.51,0,144.91
8835,24.61,49.24,5.69,3.33,861.4,0,125.35
8836,23.74,55.63,13.13,18.77,1554.6,0,59.09
8837,29.66,28.77,9.51,0.0,1000.88,0,164.37
8838,29.97,51.68,0.0,14.04,1309.07,0,148.66
8839,30.95,73.22,12.39,14.67,1780.46,0,118.79
8840,30.24,54.12,18.27,1.59,1396.26,0,69.74
8841,22.9,42.25,10.13,0.0,1168.71,0,156.05
8842,29.61,67.43,16.13,9.25,2455.26,0,147.15
8843,26.48,40.4,12.08,1.75,1394.01,0,141.81
8844,23.12,68.54,6.84,0.0,1441.95,0,142.76
8845,26.99,70.6,10.48,3.98,1653.41,0,118.52
8846,31.44,69.71,6.02,11.99,1686.47,0,102.05
8847,24.98,73.05,11.62,0.0,1711.17,0,148.41
8848,35.81,41.88,6.9,11.47,636.28,0,116.88
8849,33.61,79.8,8.58,7.97,1651.71,0,97.04
8850,25.06,59.98,12.97,0.0,1249.3,0,172.05
8851,39.46,63.88,9.76,0.0,1279.94,0,149.91
8852,19.93,64.3,11.76,16.83,1837.57,0,94.65
8853,25.77,64.39,5.0,1.26,1027.97,0,72.56
8854,25.29,50.04,4.33,9.69,1027.58,0,112.31
8855,28.89,55.62,13.88,8.84,2285.19,0,100.49
8856,19.5,55.87,15.24,0.0,1018.95,0,178.68
8857,26.55,73.84,0.59,0.0,1045.67,0,250.81
8858,21.31,45.83,17.08,0.0,1427.98,0,155.64
8859,17.81,63.66,14.45,4.46,1652.45,0,141.32
8860,24.24,90.33,13.08,0.0,1239.74,0,86.17
8861,16.77,63.98,15.69,0.0,1713.51,0,126.35
8862,25.01,62.84,13.81,0.0,596.35,0,23.31
8863,29.5,46.11,11.26,0.0,1858.15,0,136.17
8864,32.8,80.01,15.58,25.53,1261.78,0,56.17
8865,34.45,45.01,5.22,0.0,1085.49,0,136.33
8866,22.84,72.23,2.64,0.69,2032.95,0,145.62
8867,29.55,62.68,11.93,0.0,1628.42,0,97.54
8868,21.78,82.82,8.8,6.56,1834.9,0,97.22
8869,24.38,55.59,10.13,11.07,1787.69,0,73.37
8870,26.59,49.61,17.68,0.0,1503.48,0,149.04
8871,43.66,71.56,7.9,0.0,849.37,0,147.4
8872,29.08,79.37,13.44,0.0,1476.59,0,111.84
8873,27.96,51.7,10.59,2.68,1172.05,0,94.0
8874,24.28,76.52,8.11,0.0,1554.64,0,152.25
8875,33.67,71.47,8.22,15.92,1205.33,0,185.73
8876,22.51,40.28,4.27,8.64,1793.74,0,198.22
8877,29.64,84.32,9.38,0.0,1638.6,0,173.72
8878,30.7,63.8,7.08,12.56,1755.07,0,165.12
8879,33.96,70.25,8.38,0.27,1184.24,0,143.42
8880,28.46,53.23,14.37,0.0,1822.06,0,177.61
8881,21.64,59.11,9.11,5.6,968.1,0,149.59
8882,26.19,72.01,6.94,16.15,1166.85,0,86.39
8883,25.13,59.3,8.95,0.0,1300.33,0,109.94
8884,28.59,39.93,8.5,0.0,1871.0,0,103.98
8885,27.66,85.8,14.81,11.6,1660.67,0,116.64
8886,26.85,85.99,12.88,18.21,1947.92,0,121.22
8887,22.24,49.89,9.42,5.17,1913.05,0,143.58
8888,35.74,54.67,4.37,20.61,2429.4,0,140.85
8889,28.77,58.63,10.41,10.47,1827.37,0,73.9
8890,19.81,56.49,7.66,0.0,1212.58,0,75.38
8891,34.42,64.58,7.39,0.0,2060.81,0,152.28
8892,25.37,69.9,5.39,6.79,400.0,0,128.61
8893,16.72,66.45,5.65,11.51,1514.04,0,130.81
8894,25.16,78.79,7.84,0.0,1931.74,0,114.03
8895,31.9,69.74,15.48,0.0,1964.69,0,105.57
8896,23.61,44.05,6.55,0.0,1852.89,0,50.51
8897,33.09,68.29,12.14,0.0,953.72,0,60.33
8898,21.25,51.17,16.44,0.17,1057.05,0,204.18
8899,25.67,58.31,10.72,4.12,1739.62,0,165.44
8900,22.04,60.06,6.38,15.14,1459.45,0,79.82
8901,30.02,39.63,10.25,0.0,980.69,0,126.31
8902,30.78,71.9,4.12,0.0,1510.24,0,67.05
8903,24.99,56.09,15.06,16.93,1594.3,0,174.32
8904,28.22,67.26,13.03,16.13,1727.31,0,149.47
8905,29.38,51.77,13.46,12.26,724.06,0,50.86
8906,20.7,88.87,8.33,1.02,1440.56,0,127.97
8907,26.86,51.77,6.95,4.87,1099.11,0,99.72
8908,23.21,46.98,13.27,0.0,2043.03,0,149.55
8909,27.68,55.31,13.4,0.0,1026.5,0,158.43
8910,22.79,41.0,9.76,6.17,1290.12,0,88.05
8911,31.36,41.28,8.3,1.31,2200.61,0,120.68
8912,31.26,50.24,14.1,20.2,400.0,0,121.1
8913,29.25,67.37,10.13,0.76,1348.73,0,166.96
8914,21.47,60.98,6.9,0.09,1676.61,0,63.3
8915,31.31,37.73,15.16,12.26,1270.87,0,161.49
8916,25.35,45.11,6.99,1.77,1296.73,0,74.79
8917,27.36,63.65,5.51,6.03,1401.25,0,157.58
8918,30.53,37.08,13.7,8.94,1175.25,0,119.12
8919,28.32,56.22,16.36,7.24,2019.23,0,184.2
8920,25.94,93.75,14.41,6.52,963.79,0,95.16
8921,26.82,57.05,3.51,0.0,1651.08,0,127.5
8922,29.22,36.71,5.59,0.0,1723.33,0,134.83
8923,29.94,74.17,11.29,0.0,1328.5,0,157.02
8924,26.22,69.03,7.08,6.48,1531.97,0,165.78
8925,31.98,42.62,6.26,5.76,1261.07,0,126.91
8926,27.82,65.7,14.6,4.88,1593.17,0,127.43
8927,32.57,64.47,8.63,0.0,916.78,0,102.25
8928,22.93,75.39,20.51,0.0,779.51,0,103.48
8929,20.69,82.88,12.45,7.33,1282.7,0,169.5
8930,29.78,36.86,17.88,10.33,1392.54,0,79.65
8931,22.19,35.47,13.93,15.02,563.45,0,193.62
8932,28.94,57.64,20.19,0.0,1348.95,0,153.31
8933,34.47,67.12,7.31,3.45,1142.43,0,115.33
8934,35.79,58.65,17.09,0.0,1491.29,0,75.76
8935,34.49,81.95,9.14,0.0,1411.59,0,168.46
8936,28.89,62.66,8.78,0.0,1179.93,0,92.36
8937,32.34,56.05,17.55,0.0,1295.77,0,150.73
8938,22.72,81.08,5.29,0.0,1602.08,0,121.87
8939,24.92,62.79,8.07,0.0,1713.62,0,128.18
8940,29.44,73.48,11.28,0.0,1971.61,0,128.19
8941,18.11,53.94,16.51,0.0,2038.08,0,85.67
8942,30.34,77.45,12.46,0.0,1538.47,0,99.01
8943,28.62,66.01,0.0,0.0,972.48,0,94.76
8944,21.18,47.48,13.95,1.43,1704.53,0,140.86
8945,30.37,52.15,9.48,0.0,1361.77,0,122.49
8946,26.93,54.95,11.49,10.12,1611.46,0,102.45
8947,35.43,61.31,12.31,4.64,1402.01,0,110.97
8948,18.75,76.82,8.53,0.0,1551.78,0,106.95
8949,34.98,66.3,10.8,0.0,1574.77,0,81.57
8950,22.25,66.32,1.0,1.59,1705.13,0,53.59
8951,21.77,56.61,3.83,10.84,1609.84,0,116.53
8952,32.25,66.7,12.07,18.6,1590.76,0,119.48
8953,22.65,91.07,13.16,0.0,1044.29,0,140.25
8954,31.58,63.23,12.09,0.0,1122.71,0,106.85
8955,22.83,78.78,13.23,18.56,1207.38,0,152.54
8956,29.86,63.88,7.57,0.0,659.31,0,92.68
8957,25.25,61.83,5.01,0.0,524.8,0,69.86
8958,29.77,60.08,10.29,21.8,941.08,0,31.1
8959,23.57,63.62,3.62,0.0,2415.4,0,158.7
8960,24.19,33.04,20.83,4.62,1479.21,0,70.81
8961,28.63,45.55,12.14,9.54,1408.77,0,40.06
8962,24.1,79.27,16.06,0.0,2258.12,0,112.37
8963,22.19,44.45,11.65,14.82,575.15,0,128.57
8964,25.4,70.4,5.99,0.0,1268.31,0,115.49
8965,35.62,67.39,4.45,10.55,1051.59,0,120.96
8966,34.74,47.84,15.98,2.74,701.95,0,134.96
8967,26.52,40.26,7.68,0.0,2105.63,0,196.79
8968,34.0,91.42,10.84,4.76,1256.05,0,102.12
8969,23.11,59.17,7.27,7.27,1732.29,0,109.11
8970,17.67,52.07,9.92,0.0,1523.95,0,126.84
8971,29.73,71.3,12.88,0.0,1661.97,0,165.0
8972,32.89,60.14,12.4,0.2,1655.86,0,63.69
8973,28.91,68.33,8.29,4.35,1582.33,0,76.71
8974,32.34,40.42,7.52,0.0,1815.88,0,127.85
8975,26.51,60.3,9.01,0.0,1259.58,0,206.2
8976,32.91,59.39,6.48,9.85,1402.59,0,78.76
8977,20.52,81.25,8.15,3.43,1363.84,0,84.94
8978,34.72,68.94,13.76,0.0,2181.83,0,63.46
8979,37.33,47.88,6.97,10.12,756.95,0,159.23
8980,28.57,39.2,9.66,8.64,985.77,0,147.97
8981,30.12,47.44,9.75,5.97,1689.42,0,172.98
8982,36.86,93.16,16.14,5.62,1245.87,0,121.54
8983,21.4,51.68,11.35,0.0,1488.74,0,20.0
8984,22.24,64.45,11.28,0.38,2015.43,0,175.62
8985,25.55,50.92,7.74,0.0,1820.96,0,179.27
8986,23.68,74.79,6.62,0.0,1089.58,0,164.05
8987,27.51,58.98,5.31,0.05,1689.71,0,94.77
8988,28.18,51.73,10.9,0.0,1101.31,0,63.51
8989,25.17,42.67,13.18,0.0,1689.58,0,173.99
8990,29.27,85.6,6.86,15.37,1479.33,0,140.58
8991,12.7,46.45,13.93,13.31,1328.11,0,139.52
8992,26.13,70.78,11.89,0.0,1242.9,0,162.92
8993,26.37,74.65,10.32,0.74,1774.73,0,83.0
8994,34.44,50.4,7.7,8.71,2094.19,0,138.73
8995,28.34,70.96,11.34,16.28,1677.3,0,137.62
8996,26.98,56.69,13.03,0.0,1996.31,0,133.98
8997,31.67,65.71,8.65,13.59,1446.08,0,108.02
8998,27.32,55.5,11.82,1.49,1338.6,0,136.69
8999,31.43,74.16,6.08,0.0,1410.16,0,139.15
9000,24.72,52.61,18.08,5.96,2111.57,0,69.62
9001,20.23,66.58,5.38,0.0,1237.7,0,104.46
9002,26.23,51.53,10.04,5.71,877.75,0,89.76
9003,37.73,50.92,9.7,0.0,1353.48,0,97.87
9004,34.0,74.37,15.21,0.0,1535.33,0,174.52
9005,31.14,80.05,8.88,12.63,1966.15,0,110.54
9006,34.7,51.26,5.1,4.63,2350.73,0,146.19
9007,25.4,88.33,9.06,0.0,1688.76,0,64.55
9008,35.46,60.96,12.66,21.34,1967.21,0,114.08
9009,30.36,64.96,9.36,3.38,1934.6,0,118.93
9010,29.05,38.11,15.38,27.86,1586.92,0,151.58
9011,24.31,77.35,13.04,0.0,1473.17,0,161.39
9012,29.95,62.55,8.93,0.0,1579.3,0,130.64
9013,23.39,79.67,4.98,6.47,1179.77,0,127.04
9014,30.76,37.22,6.75,10.76,1123.15,0,213.8
9015,34.13,47.61,10.59,0.0,2173.06,0,166.34
9016,32.13,29.85,7.91,10.72,724.67,0,146.94
9017,35.32,57.3,12.99,13.65,849.35,0,118.45
9018,22.8,84.0,3.02,0.0,1390.55,0,118.74
9019,31.11,64.75,7.88,0.0,1275.73,0,96.92
9020,22.4,32.25,9.97,25.36,1640.01,0,57.53
9021,23.6,55.88,1.63,6.46,1162.56,0,92.88
9022,26.14,61.15,11.1,18.57,1846.59,0,127.43
9023,26.12,49.22,14.31,9.94,1167.24,0,81.66
9024,23.72,66.51,20.89,10.76,1803.72,0,125.89
9025,24.53,66.86,11.58,0.0,2037.91,0,62.26
9026,29.45,69.12,3.75,12.47,1567.26,0,137.88
9027,21.41,76.07,12.0,9.71,1803.21,0,68.75
9028,29.51,76.63,11.86,2.69,1754.9,0,83.59
9029,27.04,43.1,3.99,0.0,1866.8,0,27.75
9030,25.43,77.71,8.36,6.42,1323.38,0,157.18
9031,23.29,70.12,7.16,0.0,1525.19,0,107.01
9032,24.81,84.03,14.59,9.38,1380.96,0,178.31
9033,25.15,85.25,11.68,9.47,1415.07,0,67.94
9034,31.76,66.57,14.81,0.0,1974.08,0,20.0
9035,25.39,72.43,10.69,26.63,1765.27,0,57.65
9036,20.06,46.16,6.14,0.0,1806.61,0,135.79
9037,30.67,55.0,9.42,7.36,905.9,0,34.99
9038,27.73,73.61,8.09,0.0,1435.36,0,131.72
9039,30.31,51.06,3.9,0.0,2091.14,0,197.7
9040,29.32,70.03,6.03,0.0,1162.86,0,108.6
9041,29.82,61.95,3.96,0.0,920.74,0,153.27
9042,30.98,57.12,12.96,0.0,1391.72,0,178.26
9043,23.72,45.31,9.17,0.0,1440.34,0,102.39
9044,27.78,51.36,15.38,0.36,1598.61,0,152.59
9045,27.65,62.46,9.75,0.03,1104.62,0,161.55
9046,24.12,74.68,3.24,0.0,589.94,0,42.25
9047,23.71,45.55,11.92,0.0,1553.92,0,112.73
9048,27.79,51.14,7.43,0.0,1856.45,0,171.77
9049,24.26,53.5,14.35,4.28,1888.04,0,169.78
9050,22.3,57.34,10.35,10.81,1166.24,0,117.57
9051,31.88,68.82,10.78,1.11,765.05,0,95.1
9052,28.42,48.05,9.06,9.2,1311.26,0,65.31
9053,32.26,53.82,14.89,1.49,1120.98,0,148.63
9054,13.47,64.36,3.48,0.0,1239.2,0,77.3
9055,28.09,38.69,12.21,1.39,1791.42,0,191.87
9056,26.02,80.67,6.35,2.69,1411.1,0,166.29
9057,32.11,88.48,17.39,0.0,1853.25,0,124.28
9058,27.72,61.8,4.87,5.54,1171.15,0,152.63
9059,33.05,18.31,11.83,35.1,1696.61,0,106.44
9060,26.05,52.31,14.87,0.0,668.86,0,108.83
9061,27.93,49.67,6.04,0.0,838.2,0,125.63
9062,23.31,74.06,6.93,15.52,1668.19,0,130.35
9063,20.08,64.37,4.21,4.51,1154.25,0,136.44
9064,29.0,33.21,8.5,22.53,1639.5,0,127.03
