sample_id,crop_yield_last_year,current_stock_level,supply_chain_efficiency,import_dependency
102088,92,54,71,28
102089,50,73,50,10
102090,58,59,51,34
102091,89,93,92,18
102092,64,86,72,7
102093,77,48,52,16
102094,96,43,61,6
102095,93,77,65,36
102096,75,46,100,21
102097,73,60,92,28
102098,57,36,98,32
102099,53,100,94,20
102100,78,28,91,35
102101,97,27,80,20
102102,55,36,94,13
102103,66,59,66,12
102104,73,20,58,6
102105,70,42,74,28
102106,54,66,71,33
102107,77,58,61,7
102108,104,67,66,34
102109,56,87,95,35
102110,68,27,52,17
102111,60,94,54,9
102112,63,22,84,5
102113,103,62,60,36
102114,50,83,57,22
102115,109,42,75,12
102116,76,58,84,28
102117,107,74,81,21
102118,81,61,85,10
102119,92,21,80,17
102120,87,31,53,23
102121,83,56,71,25
102122,52,31,59,26
102123,64,32,90,14
102124,50,35,68,23
102125,104,72,58,23
102126,89,92,63,38
102127,54,21,86,26
102128,68,45,58,16
102129,80,89,66,34
102130,81,39,88,10
102131,66,84,96,28
102132,98,32,85,12
102133,68,41,82,17
102134,60,43,83,16
102135,51,91,85,33
102136,100,26,75,11
102137,55,50,89,37
102138,88,28,77,17
102139,92,53,63,15
102140,69,87,82,11
102141,81,44,97,36
102142,52,69,92,25
102143,71,39,70,10
102144,62,64,56,13
102145,88,71,66,37
102146,89,75,78,32
102147,82,80,58,12
102148,78,46,51,12
102149,63,89,91,40
102150,80,82,96,18
102151,75,53,82,21
102152,81,75,81,24
102153,86,42,94,18
102154,92,37,64,7
102155,56,59,51,29
102156,71,28,80,9
102157,81,78,73,26
102158,71,20,54,14
102159,64,42,64,12
102160,59,62,61,33
102161,81,23,96,34
102162,73,21,80,7
102163,105,49,84,40
102164,64,44,100,13
102165,55,41,92,21
102166,71,84,66,34
102167,106,77,86,38
102168,92,76,91,30
102169,81,94,93,24
102170,84,80,77,14
102171,62,37,100,19
102172,56,35,83,26
102173,58,87,80,24
102174,87,24,79,35
102175,76,75,52,24
102176,60,52,79,25
102177,97,62,50,23
102178,100,31,53,18
102179,92,24,78,22
102180,60,71,78,24
102181,63,26,94,10
102182,67,62,88,39
102183,53,81,63,37
102184,89,54,82,24
102185,58,77,62,24
102186,57,89,98,14
102187,70,30,56,19
102188,64,74,51,18
102189,55,79,57,25
102190,81,100,70,28
102191,61,43,93,39
102192,55,52,78,40
102193,75,46,70,31
102194,67,92,68,35
102195,102,47,79,15
102196,102,52,73,38
102197,100,49,92,34
102198,98,86,89,31
102199,53,74,77,13
102200,63,53,95,23
102201,89,76,81,16
102202,105,63,63,38
102203,65,26,55,15
102204,76,35,93,27
102205,93,99,62,30
102206,78,93,53,20
102207,79,61,74,37
102208,62,64,89,8
102209,89,70,56,16
102210,86,28,60,23
102211,103,70,90,20
102212,94,86,81,34
102213,51,28,89,20
102214,57,36,78,38
102215,95,36,55,33
102216,73,98,68,25
102217,106,69,82,10
102218,69,42,85,34
102219,98,26,84,23
102220,87,73,93,34
102221,63,100,75,7
102222,85,85,50,6
102223,97,77,84,38
102224,106,92,50,40
102225,82,79,53,17
102226,81,66,88,10
102227,102,78,52,15
102228,50,65,85,9
102229,63,30,75,12
102230,67,59,92,19
102231,86,39,58,16
102232,55,88,100,34
102233,79,64,61,11
102234,68,51,58,18
102235,103,22,68,21
102236,95,83,94,35
102237,92,70,97,15
102238,88,23,68,22
102239,107,36,58,21
102240,103,23,57,13
102241,70,26,56,22
102242,68,32,62,17
102243,95,96,90,16
102244,64,91,68,13
102245,101,32,81,40
102246,50,33,84,33
102247,65,33,96,15
102248,70,81,86,36
102249,65,65,59,15
102250,66,83,70,13
102251,95,22,62,25
102252,88,93,79,10
102253,98,45,97,12
102254,94,32,94,15
102255,97,31,81,38
102256,71,57,60,18
102257,56,85,83,30
102258,81,44,53,25
102259,75,97,70,33
102260,81,72,76,35
102261,84,21,94,20
102262,98,99,78,10
102263,61,48,61,24
102264,95,71,85,39
102265,108,73,56,27
102266,93,39,80,9
102267,101,39,52,27
102268,71,55,59,10
102269,97,97,78,40
102270,71,33,100,14
102271,66,78,81,33
102272,57,72,58,23
102273,52,90,99,6
102274,68,35,76,18
102275,83,26,99,9
102276,61,97,87,20
102277,50,22,81,18
102278,94,84,81,35
102279,103,26,88,26
102280,99,74,58,13
102281,106,38,95,35
102282,50,51,64,6
102283,89,31,97,11
102284,103,31,51,39
102285,90,27,75,19
102286,79,95,73,22
102287,71,70,66,7
102288,84,39,63,34
102289,54,72,57,19
102290,69,33,64,9
102291,87,39,72,22
102292,98,77,92,26
102293,98,81,90,14
102294,62,57,78,15
102295,51,95,53,13
102296,67,50,52,11
102297,91,100,74,26
102298,81,66,68,12
102299,71,33,74,24
102300,91,36,61,30
102301,99,40,80,23
102302,66,30,67,34
102303,110,64,89,23
102304,64,48,51,39
102305,107,98,99,17
102306,90,44,79,40
102307,88,32,81,40
102308,103,35,61,18
102309,101,22,83,18
102310,95,81,89,7
102311,74,26,69,31
102312,98,61,71,26
102313,79,73,55,12
102314,91,78,85,30
102315,94,98,64,20
102316,98,53,87,11
102317,76,68,84,20
102318,103,71,69,22
102319,92,92,95,8
102320,85,23,50,28
102321,92,35,91,12
102322,78,95,98,18
102323,56,89,78,26
102324,57,43,100,24
102325,109,73,88,16
102326,61,37,100,29
102327,109,35,93,15
102328,102,71,97,7
102329,82,83,90,20
102330,95,79,80,24
102331,51,91,89,39
102332,91,69,100,32
102333,107,52,73,11
102334,57,37,52,17
102335,72,20,91,35
102336,100,34,61,34
102337,85,73,92,22
102338,59,70,55,19
102339,56,62,52,18
102340,56,49,72,19
102341,103,96,78,38
102342,62,76,98,37
102343,73,33,71,6
102344,62,64,80,13
102345,107,64,52,38
102346,102,47,55,15
102347,63,40,97,13
102348,75,92,81,27
102349,62,95,51,36
102350,88,77,76,35
102351,93,64,56,24
102352,63,90,54,9
102353,87,42,74,25
102354,104,91,68,40
102355,90,57,91,18
102356,54,94,99,29
102357,94,99,72,35
102358,110,82,77,38
102359,75,58,89,15
102360,62,56,50,5
102361,64,57,87,23
102362,57,73,61,21
102363,95,32,52,31
102364,57,81,61,5
102365,53,38,50,19
102366,61,45,63,34
102367,85,85,59,20
102368,95,21,59,26
102369,58,35,67,37
102370,61,60,100,23
102371,109,69,59,32
102372,52,94,88,10
102373,106,74,77,39
102374,101,59,85,25
102375,53,67,80,26
102376,53,33,87,28
102377,63,40,94,6
102378,107,20,53,37
102379,72,70,89,9
102380,91,43,66,14
102381,76,41,96,7
102382,78,98,88,26
102383,70,34,80,16
102384,96,31,51,9
102385,63,94,79,11
102386,82,97,83,5
102387,100,97,51,31
102388,78,59,65,35
102389,74,65,91,18
102390,89,62,84,17
102391,68,40,56,25
102392,100,24,84,8
102393,63,65,66,29
102394,94,79,93,12
102395,64,39,69,36
102396,109,41,54,8
102397,62,38,72,15
102398,87,25,72,11
102399,101,81,97,27
102400,102,47,73,27
102401,83,53,64,26
102402,53,57,62,30
102403,99,96,94,15
102404,110,52,61,6
102405,59,48,88,37
102406,103,44,83,17
102407,71,93,99,27
102408,50,48,72,34
102409,59,69,51,40
102410,54,65,100,29
102411,60,34,85,40
102412,57,33,93,29
102413,57,61,64,20
102414,89,79,52,26
102415,90,43,51,15
102416,107,33,96,34
102417,79,28,86,32
102418,68,62,86,16
102419,82,50,64,22
102420,106,71,91,16
102421,63,26,84,35
102422,102,74,84,22
102423,50,74,60,28
102424,87,43,93,20
102425,63,51,58,15
102426,99,65,65,5
102427,76,93,60,38
102428,92,94,66,22
102429,69,23,91,35
102430,75,33,68,10
102431,95,75,76,9
102432,101,51,56,19
102433,76,54,86,20
102434,86,54,85,11
102435,86,32,87,24
102436,108,58,83,38
102437,69,37,94,12
102438,83,71,64,30
102439,55,50,89,30
102440,97,53,73,40
102441,99,82,91,37
102442,57,63,90,29
102443,89,75,78,12
102444,75,68,72,8
102445,102,52,69,28
102446,64,35,90,14
102447,67,28,89,31
102448,105,36,68,8
102449,96,83,70,19
102450,72,77,92,5
102451,83,71,71,20
102452,96,59,66,17
102453,100,23,67,7
102454,58,58,62,31
102455,76,52,53,6
102456,104,90,74,36
102457,72,48,87,13
102458,64,29,51,32
102459,88,99,89,14
102460,110,54,98,22
102461,100,51,64,17
102462,89,34,61,30
102463,93,51,93,35
102464,88,32,52,27
102465,73,73,58,31
102466,80,79,79,40
102467,110,47,63,30
102468,108,44,77,9
102469,79,47,69,6
102470,75,84,58,29
102471,105,84,92,12
102472,74,34,78,8
102473,87,99,62,24
102474,61,42,95,14
102475,63,92,66,27
102476,50,99,80,32
102477,68,79,99,15
102478,106,85,74,5
102479,80,80,86,6
102480,106,88,91,27
102481,85,67,64,18
102482,89,34,60,7
102483,108,88,94,20
102484,74,95,67,36
102485,98,84,77,28
102486,75,99,64,19
102487,104,100,50,40
102488,98,74,88,40
102489,95,85,98,16
102490,88,92,73,28
102491,76,92,77,16
102492,107,26,81,35
102493,108,44,86,29
102494,78,98,80,23
102495,78,48,78,40
102496,63,94,60,13
102497,83,83,51,26
102498,57,28,56,9
102499,89,25,93,22
102500,103,27,63,25
102501,58,93,54,9
102502,89,93,65,10
102503,57,73,63,36
102504,67,78,79,28
102505,87,40,68,9
102506,107,83,65,5
102507,57,76,93,19
102508,67,54,60,11
102509,104,53,94,20
102510,99,66,60,25
102511,66,93,77,7
102512,89,28,53,15
102513,73,70,50,28
102514,53,84,94,17
102515,59,70,71,30
102516,60,98,87,6
102517,100,60,57,36
102518,59,72,57,12
102519,107,82,76,25
102520,96,28,65,8
102521,92,69,91,14
102522,98,99,84,12
102523,74,28,69,38
102524,80,58,96,30
102525,69,89,56,16
102526,61,31,69,11
102527,73,89,54,25
102528,79,81,58,26
102529,95,55,75,35
102530,52,79,50,39
102531,106,67,58,18
102532,92,23,58,20
102533,104,55,82,6
102534,97,63,51,20
102535,107,86,56,10
102536,108,96,62,25
102537,77,57,64,23
102538,110,36,55,11
102539,108,37,53,32
102540,80,82,59,17
102541,91,62,56,15
102542,82,65,63,38
102543,82,23,99,8
102544,105,79,79,12
102545,53,92,79,8
102546,56,46,58,25
102547,80,50,89,28
102548,109,47,69,35
102549,90,57,95,8
102550,85,97,87,21
102551,59,36,86,33
102552,99,51,56,29
102553,96,39,61,32
102554,94,35,100,35
102555,77,81,79,24
102556,100,31,59,36
102557,105,57,85,24
102558,94,32,50,32
102559,70,25,74,22
102560,95,52,65,11
102561,71,64,60,10
102562,97,68,55,15
102563,79,59,55,38
102564,94,53,65,25
102565,86,70,100,39
102566,54,79,91,13
102567,75,73,68,27
102568,95,24,96,34
102569,84,98,66,26
102570,82,28,61,12
102571,94,23,97,21
102572,53,90,84,38
102573,61,55,89,39
102574,107,30,98,28
102575,89,29,68,6
102576,82,60,77,33
102577,60,33,81,25
102578,55,23,91,25
102579,66,49,63,20
102580,52,80,71,37
102581,99,62,51,34
102582,109,45,74,21
102583,105,70,93,6
102584,66,38,95,20
102585,89,68,87,22
102586,107,21,58,17
102587,106,43,87,38
102588,55,95,66,16
102589,70,79,55,39
102590,73,95,86,8
102591,108,27,87,32
102592,63,75,69,5
102593,80,22,76,25
102594,92,70,77,6
102595,63,40,77,19
102596,72,59,50,31
102597,94,65,64,12
102598,77,29,68,25
102599,109,32,91,15
102600,110,38,62,32
102601,92,99,97,29
102602,103,24,98,10
102603,50,77,70,29
102604,101,71,73,39
102605,107,55,76,27
102606,58,43,61,12
102607,55,30,72,31
102608,87,85,51,39
102609,70,77,81,11
102610,78,23,69,20
102611,109,48,60,10
102612,66,26,74,34
102613,96,20,92,28
102614,88,23,72,25
102615,55,80,77,27
102616,62,65,77,8
102617,60,86,99,8
102618,92,60,58,11
102619,61,97,82,36
102620,98,39,67,22
102621,50,59,81,21
102622,106,21,63,26
102623,93,77,68,33
102624,59,77,87,14
102625,79,25,51,25
102626,91,47,87,21
102627,100,22,93,29
102628,60,47,81,33
102629,53,86,61,9
102630,66,73,98,19
102631,59,39,88,26
102632,56,48,87,22
102633,54,40,68,15
102634,80,28,83,8
102635,63,33,82,33
102636,55,51,63,17
102637,75,74,75,5
102638,68,75,89,32
102639,95,44,91,27
102640,74,31,100,17
102641,90,42,73,36
102642,54,75,86,15
102643,92,72,75,24
102644,84,49,94,12
102645,89,82,81,21
102646,63,49,59,40
102647,108,40,99,20
102648,84,53,76,11
102649,76,79,68,18
102650,68,93,69,19
102651,86,25,80,35
102652,62,72,59,22
102653,93,74,89,5
102654,73,22,62,36
102655,102,90,79,38
102656,109,93,51,9
102657,54,54,67,10
102658,94,50,59,19
102659,71,62,58,21
102660,100,96,100,10
102661,79,79,97,20
102662,70,88,68,15
102663,58,100,53,39
102664,100,71,68,18
102665,101,31,98,38
102666,92,56,78,36
102667,93,64,71,13
102668,76,51,53,33
102669,56,25,61,6
102670,105,77,68,23
102671,52,52,97,31
102672,98,49,64,33
102673,76,44,78,14
102674,51,40,63,20
102675,98,45,81,17
102676,63,65,89,7
102677,50,21,93,17
102678,109,42,99,6
102679,92,82,84,19
102680,91,43,66,5
102681,92,87,65,19
102682,86,52,70,17
102683,88,65,71,25
102684,55,58,56,9
102685,105,68,75,10
102686,57,73,76,7
102687,96,71,95,13
102688,54,46,61,33
102689,63,86,53,26
102690,104,67,63,26
102691,86,47,94,11
102692,62,27,72,40
102693,89,54,71,31
102694,71,59,98,16
102695,51,56,84,27
102696,61,54,51,22
102697,67,96,55,7
102698,100,39,67,11
102699,61,29,88,37
102700,83,89,65,31
102701,103,99,68,34
102702,101,97,79,8
102703,85,84,76,6
102704,60,21,61,26
102705,100,57,90,11
102706,59,29,75,31
102707,50,77,72,14
102708,106,83,68,18
102709,93,64,69,28
102710,50,68,83,37
102711,71,43,55,40
102712,109,56,62,6
102713,55,75,83,8
102714,72,25,50,13
102715,59,77,72,5
102716,105,77,61,11
102717,83,60,63,32
102718,110,29,77,26
102719,108,61,100,31
102720,66,54,83,14
102721,81,70,94,13
102722,65,53,62,16
102723,107,41,83,22
102724,81,66,71,26
102725,55,41,60,20
102726,95,77,60,31
102727,52,59,77,31
102728,69,76,74,24
102729,80,36,65,32
102730,70,67,53,16
102731,110,67,66,6
102732,57,91,85,9
102733,85,84,92,13
102734,54,89,76,18
102735,76,59,53,33
102736,57,74,74,7
102737,53,98,96,12
102738,92,58,54,40
102739,65,60,98,7
102740,89,50,69,28
102741,103,28,82,38
102742,71,100,96,5
102743,73,43,68,10
102744,90,24,63,6
102745,99,34,90,13
102746,77,89,90,28
102747,71,21,62,11
102748,92,43,66,20
102749,91,26,71,30
102750,67,85,93,20
102751,54,55,90,28
102752,74,92,77,31
102753,58,40,65,17
102754,105,61,90,8
102755,85,46,68,20
102756,87,27,85,7
102757,54,85,59,20
102758,92,23,100,17
102759,91,31,85,40
102760,98,51,91,7
102761,55,75,71,22
102762,102,77,96,25
102763,82,66,90,31
102764,64,57,70,10
102765,82,69,98,25
102766,83,65,88,7
102767,62,23,53,24
102768,98,37,72,36
102769,63,63,59,16
102770,81,25,75,35
102771,84,56,50,30
102772,69,100,85,28
102773,87,28,89,7
102774,60,35,56,5
102775,98,70,70,34
102776,79,20,91,32
102777,103,86,88,9
102778,78,97,65,39
102779,84,37,64,9
102780,75,53,67,9
102781,63,61,65,21
102782,92,61,70,37
102783,97,86,73,33
102784,87,94,86,8
102785,83,70,56,35
102786,91,96,52,30
102787,97,68,54,40
102788,70,71,76,27
102789,98,57,93,13
102790,72,55,72,34
102791,95,27,98,8
102792,60,73,67,13
102793,75,41,72,38
102794,68,90,86,9
102795,75,64,98,14
102796,81,45,61,30
102797,65,40,77,21
102798,52,55,70,36
102799,66,33,68,20
102800,88,39,62,12
102801,97,69,92,21
102802,83,64,65,34
102803,67,39,85,40
102804,94,53,70,17
102805,109,37,66,15
102806,56,88,99,12
102807,75,70,57,34
102808,69,91,90,18
102809,92,60,56,10
102810,109,29,61,12
102811,72,52,75,39
102812,95,65,60,11
102813,53,81,69,24
102814,69,33,75,26
102815,92,69,67,25
102816,73,22,58,16
102817,52,29,51,20
102818,69,27,86,37
102819,88,78,72,6
102820,97,88,82,22
102821,104,41,95,15
102822,105,25,93,36
102823,60,88,80,23
102824,101,36,75,16
102825,77,34,100,31
102826,59,46,84,22
102827,63,27,62,39
102828,96,65,53,13
102829,93,45,98,21
102830,99,39,51,38
102831,68,90,71,18
102832,59,82,59,14
102833,99,59,74,13
102834,90,64,67,11
102835,72,87,80,29
102836,71,21,96,25
102837,60,95,56,13
102838,75,37,97,21
102839,72,63,75,8
102840,69,53,87,20
102841,78,89,74,21
102842,68,36,56,20
102843,103,33,71,8
102844,84,41,100,38
102845,87,40,79,32
102846,76,69,57,17
102847,74,98,90,26
102848,76,91,51,21
102849,84,23,53,27
102850,67,72,90,32
102851,87,66,69,15
102852,103,45,91,25
102853,74,56,58,8
102854,53,29,79,28
102855,68,28,63,30
102856,72,24,99,9
102857,87,73,71,39
102858,107,80,63,20
102859,50,66,85,7
102860,54,81,78,13
102861,86,52,53,24
102862,75,45,97,10
102863,108,59,61,17
102864,78,24,59,27
102865,103,66,77,7
102866,62,59,84,34
102867,103,46,90,13
102868,80,32,63,23
102869,55,100,96,27
102870,101,80,56,35
102871,76,48,63,30
102872,55,24,55,18
102873,58,49,62,14
102874,105,90,96,33
102875,80,98,54,10
102876,107,96,62,34
102877,71,44,71,20
102878,83,32,53,39
102879,98,26,71,13
102880,107,69,74,32
102881,81,57,66,34
102882,56,40,91,29
102883,70,82,61,31
102884,82,52,56,23
102885,72,34,67,30
102886,81,57,88,34
102887,77,80,62,26
102888,53,36,54,9
102889,107,32,80,37
102890,95,83,91,11
102891,59,54,68,20
102892,72,53,63,12
102893,71,25,85,21
102894,104,39,98,8
102895,106,100,51,18
102896,78,39,53,8
102897,102,44,50,23
102898,58,68,85,16
102899,95,78,89,13
102900,93,71,57,11
102901,51,47,88,9
102902,60,84,84,16
102903,51,39,88,11
102904,87,93,55,28
102905,110,21,73,16
102906,79,70,67,19
102907,56,96,65,11
102908,87,92,79,22
102909,101,21,67,33
102910,88,90,59,31
102911,67,34,74,37
102912,104,72,85,40
102913,71,67,50,8
102914,54,61,97,12
102915,102,78,90,16
102916,77,70,70,38
102917,66,61,54,21
102918,61,34,100,36
102919,51,90,96,27
102920,85,64,50,12
102921,52,94,89,13
102922,93,25,54,40
102923,67,91,78,22
102924,73,31,80,15
102925,94,76,57,35
102926,60,97,62,7
102927,87,81,96,34
102928,101,46,50,22
102929,68,25,96,37
102930,101,23,54,28
102931,60,89,64,34
102932,74,96,91,34
102933,83,58,66,40
102934,95,60,83,11
102935,53,85,69,18
102936,60,59,97,18
102937,67,48,70,26
102938,104,85,55,32
102939,80,32,73,24
102940,56,46,72,22
102941,109,73,97,6
102942,65,81,59,30
102943,82,98,100,14
102944,54,55,60,36
102945,89,33,90,21
102946,81,64,73,21
102947,96,24,52,35
102948,105,72,75,40
102949,61,93,55,22
102950,63,58,96,18
102951,61,47,75,31
102952,108,80,53,34
102953,68,79,90,26
102954,53,45,59,32
102955,53,31,86,19
102956,108,95,93,17
102957,73,82,92,23
102958,102,47,81,28
102959,88,33,79,24
102960,52,22,85,27
102961,86,41,50,10
102962,63,47,81,30
102963,110,31,76,8
102964,91,72,56,17
102965,54,94,70,5
102966,71,54,89,25
102967,55,93,94,11
102968,78,81,62,25
102969,92,77,59,25
102970,62,72,50,11
102971,107,48,54,25
102972,70,38,71,9
102973,78,36,98,23
102974,59,38,50,25
102975,74,95,75,31
102976,76,91,90,38
102977,110,23,96,33
102978,59,41,82,6
102979,108,62,85,32
102980,70,28,97,26
102981,67,67,78,27
102982,63,90,98,16
102983,77,98,93,23
102984,67,87,78,40
102985,83,51,54,13
102986,108,27,77,25
102987,61,22,87,32
102988,72,63,88,34
102989,51,20,58,16
102990,59,25,52,16
102991,102,75,66,39
102992,93,72,80,38
102993,90,70,67,6
102994,93,37,79,13
102995,89,27,74,17
102996,106,70,58,13
102997,82,31,59,34
102998,76,77,72,38
102999,91,80,50,28
103000,106,22,50,22
103001,53,63,60,16
103002,109,60,67,32
103003,87,37,50,16
103004,77,63,63,9
103005,61,22,58,19
103006,52,43,61,28
103007,64,32,72,14
103008,61,53,79,38
103009,63,77,88,38
103010,87,41,59,22
103011,55,30,52,37
103012,91,91,77,35
103013,55,61,70,11
103014,56,22,85,40
103015,82,56,50,34
103016,103,27,85,15
103017,67,40,77,27
103018,56,24,65,12
103019,68,62,72,12
103020,89,63,59,11
103021,69,65,71,5
103022,107,86,53,15
103023,80,95,78,19
103024,66,59,61,17
103025,94,70,83,13
103026,100,90,56,17
103027,107,81,91,16
103028,106,78,72,18
103029,83,67,99,7
103030,78,32,89,17
103031,65,58,63,11
103032,66,48,84,8
103033,83,67,82,23
103034,81,54,69,30
103035,92,57,51,5
103036,62,44,94,40
103037,54,62,63,29
103038,79,49,60,13
103039,86,74,55,35
103040,65,99,81,20
103041,51,61,69,16
103042,67,94,69,15
103043,78,20,66,36
103044,58,64,99,23
103045,93,61,73,33
103046,78,49,63,8
103047,76,53,82,5
103048,75,27,53,22
103049,81,23,56,25
103050,101,64,60,11
103051,86,36,97,14
103052,67,47,96,25
103053,78,74,50,15
103054,82,86,77,31
103055,92,47,69,40
103056,83,88,88,37
103057,61,70,78,34
103058,77,98,69,24
103059,51,24,53,30
103060,79,96,87,22
103061,58,87,96,6
103062,84,66,94,30
103063,69,56,60,12
103064,70,73,89,27
103065,85,79,50,33
103066,94,75,85,19
103067,97,94,62,20
103068,72,75,67,6
103069,82,27,53,16
103070,62,51,70,27
103071,78,43,64,34
103072,51,20,65,12
103073,82,85,67,15
103074,92,53,52,14
103075,90,68,59,38
103076,64,65,87,36
103077,103,38,96,14
103078,91,87,72,29
103079,56,29,71,11
103080,104,28,54,26
103081,89,84,70,29
103082,76,29,85,7
103083,104,67,84,29
103084,61,76,79,16
103085,75,90,63,16
103086,50,64,52,32
103087,97,42,72,27
103088,66,55,89,20
103089,57,82,76,34
103090,54,83,53,19
103091,52,83,61,13
103092,58,89,94,32
103093,50,65,66,9
103094,51,38,64,32
103095,52,69,75,21
103096,86,30,88,23
103097,82,78,79,14
103098,109,26,51,20
103099,52,50,97,7
103100,109,78,100,26
103101,71,65,61,23
103102,93,55,80,10
103103,109,36,53,29
103104,100,21,90,27
103105,97,53,78,8
103106,76,23,77,34
103107,65,31,65,34
103108,54,77,52,21
103109,68,42,51,21
103110,60,88,79,33
103111,106,69,50,36
103112,76,81,81,21
103113,72,30,61,10
103114,101,39,64,18
103115,101,82,100,32
103116,70,96,100,40
103117,74,43,70,27
103118,72,34,58,9
103119,74,35,84,32
103120,76,31,80,18
103121,50,76,72,30
103122,105,82,89,39
103123,77,45,75,16
103124,102,25,68,22
103125,89,24,63,35
103126,105,70,91,17
103127,108,92,77,5
103128,50,40,60,22
103129,89,82,96,30
103130,78,63,59,8
103131,99,24,71,36
103132,67,43,56,37
103133,63,55,96,8
103134,102,89,56,22
103135,109,97,89,22
103136,67,86,65,21
103137,80,25,63,32
103138,58,54,52,9
103139,50,82,80,12
103140,92,75,79,33
103141,80,66,82,14
103142,75,84,80,12
103143,74,74,81,10
103144,74,45,75,33
103145,99,23,94,12
103146,63,74,92,39
103147,51,94,66,28
103148,109,78,90,31
103149,99,52,82,10
103150,96,27,93,14
103151,86,67,65,39
103152,98,63,84,26
103153,83,53,98,29
103154,97,74,75,39
103155,74,44,94,27
103156,63,72,54,19
103157,55,94,52,8
103158,96,79,73,10
103159,97,98,58,25
103160,67,87,86,34
103161,91,93,62,28
103162,94,62,61,22
103163,99,46,79,14
103164,69,79,66,5
103165,71,27,76,32
103166,74,36,86,27
103167,95,36,61,16
103168,53,53,62,10
103169,107,98,68,11
103170,79,54,95,38
103171,83,32,73,33
103172,56,40,75,20
103173,93,40,95,18
103174,96,92,92,6
103175,67,87,84,34
103176,82,72,97,25
103177,95,94,60,9
103178,54,33,58,23
