sample_id,buses_operating,total_buses,avg_vehicles_per_hour,peak_hour_multiplier,congested_west,congested_south,congested_east,congested_north,congested_central
9308,238,300,4464,2.19,0,1,0,0,0
9309,179,300,4373,1.52,1,0,0,1,1
9310,201,300,5757,1.23,1,1,1,1,0
9311,156,300,7343,1.68,1,0,0,0,1
9312,238,300,5354,2.09,1,1,0,0,0
9313,137,300,3457,1.82,1,0,1,1,1
9314,255,300,7460,1.41,1,1,0,1,0
9315,173,300,7082,2.19,0,1,1,0,0
9316,243,300,4223,2.19,1,1,0,0,0
9317,226,300,6537,1.45,0,0,1,1,0
9318,197,300,6970,1.5,1,1,1,1,1
9319,212,300,8596,1.25,0,1,0,0,1
9320,156,300,3028,2.16,1,0,1,0,0
9321,253,300,7030,1.82,0,0,1,1,1
9322,271,300,5455,1.64,1,1,1,1,0
9323,280,300,7959,1.29,0,0,1,1,0
9324,167,300,7810,2.12,1,1,0,0,0
9325,157,300,7535,2.09,0,1,1,0,1
9326,228,300,4302,1.34,1,0,1,0,0
9327,264,300,7831,1.67,0,1,1,0,1
9328,277,300,8844,1.64,0,0,0,1,1
9329,263,300,8152,1.95,1,0,1,1,0
9330,138,300,5857,1.62,1,0,1,0,1
9331,280,300,7926,2.15,0,1,1,0,0
9332,203,300,5802,1.73,0,1,1,1,0
9333,262,300,5099,1.68,1,0,1,0,0
9334,120,300,4968,1.98,1,1,0,0,0
9335,271,300,4083,1.32,0,0,1,0,1
9336,183,300,5415,1.97,1,0,0,1,1
9337,266,300,3999,2.15,1,1,1,0,0
9338,195,300,3414,1.9,1,0,1,0,0
9339,218,300,5597,1.57,1,1,1,0,0
9340,268,300,5015,1.88,0,0,1,1,1
9341,215,300,8878,1.63,0,1,1,1,0
9342,202,300,5846,2.18,1,1,1,1,0
9343,258,300,3918,1.76,1,1,1,0,1
9344,173,300,5539,1.69,1,1,1,0,1
9345,265,300,6200,1.26,1,1,1,0,1
9346,182,300,7790,1.25,0,0,1,0,1
9347,177,300,8399,1.9,0,0,0,0,1
9348,185,300,5613,1.81,0,0,1,1,1
9349,189,300,4191,1.47,1,1,1,1,0
9350,178,300,5256,1.98,0,0,1,0,0
9351,174,300,7340,1.45,0,1,1,0,0
9352,158,300,4591,2.08,1,1,0,1,1
9353,193,300,3131,1.96,0,0,0,1,0
9354,230,300,4219,1.95,0,0,1,0,0
9355,124,300,8995,2.18,1,0,1,1,0
9356,124,300,7336,1.31,1,1,1,1,0
9357,186,300,4084,2.04,1,0,0,1,0
9358,280,300,4047,1.32,1,0,0,0,0
9359,191,300,6190,1.51,1,1,1,0,0
9360,217,300,4919,1.72,0,0,1,1,1
9361,140,300,5792,1.21,1,1,0,0,0
9362,218,300,6379,1.39,0,1,0,0,1
9363,224,300,4905,2.03,0,0,0,1,1
9364,123,300,7933,1.63,0,0,0,1,0
9365,155,300,4544,1.88,0,1,1,0,1
9366,162,300,5818,2.07,0,1,0,0,0
9367,196,300,7455,2.03,1,0,0,0,0
9368,237,300,7458,1.75,1,1,1,0,0
9369,233,300,5874,1.93,1,1,0,1,0
9370,165,300,6644,2.05,0,1,1,1,0
9371,128,300,5034,1.24,1,0,0,0,0
9372,270,300,3493,1.73,1,1,0,1,0
9373,174,300,4699,1.62,1,0,0,1,1
9374,177,300,7234,1.96,0,0,1,1,0
9375,195,300,4340,1.57,1,0,1,0,1
9376,217,300,7210,1.43,1,1,1,1,0
9377,276,300,3210,1.29,0,1,0,1,0
9378,145,300,3266,1.6,1,1,1,1,0
9379,199,300,3432,1.59,0,1,1,1,1
9380,163,300,7626,1.62,0,1,0,0,1
9381,214,300,3884,1.8,1,0,1,1,0
9382,195,300,7075,2.04,1,0,0,1,1
9383,218,300,8958,1.89,1,1,1,1,1
9384,202,300,4869,1.54,1,0,0,0,1
9385,168,300,7919,1.87,0,0,0,1,1
9386,234,300,7539,1.32,1,1,0,0,0
9387,132,300,5288,1.33,1,1,1,0,0
9388,240,300,4487,1.7,1,0,0,1,1
9389,176,300,8659,2.14,1,1,1,0,0
9390,240,300,8382,1.33,1,0,1,1,1
9391,134,300,6678,1.35,0,0,0,1,1
9392,135,300,6498,1.23,1,1,1,0,0
9393,151,300,6610,1.33,1,0,0,1,0
9394,150,300,4756,1.84,0,1,1,0,0
9395,280,300,5058,2.1,0,0,0,1,0
9396,131,300,7881,2.12,0,1,0,0,0
9397,131,300,8097,1.96,1,1,0,0,0
9398,194,300,3348,1.62,1,1,0,1,1
9399,235,300,3102,1.7,0,0,1,1,0
9400,183,300,3077,1.39,1,1,1,0,1
9401,156,300,4609,1.5,1,0,0,0,1
9402,269,300,3416,1.57,1,1,1,1,1
9403,142,300,5123,1.24,1,1,0,1,1
9404,228,300,8536,1.54,1,0,1,1,1
9405,140,300,7350,1.92,0,1,1,1,1
9406,255,300,8651,1.31,1,1,1,1,1
9407,147,300,8821,1.95,1,1,0,0,1
9408,271,300,7653,1.39,0,0,1,0,0
9409,164,300,4925,2.12,1,1,0,0,0
9410,180,300,7585,1.41,0,0,0,1,1
9411,257,300,6458,1.8,1,1,0,1,0
9412,257,300,7564,2.13,1,1,1,0,1
9413,146,300,3130,1.68,1,0,1,0,0
9414,174,300,8885,1.95,0,0,1,1,1
9415,179,300,8203,1.25,0,1,0,0,0
9416,162,300,5332,1.79,1,0,1,1,1
9417,217,300,4764,2.11,1,1,1,1,1
9418,217,300,3109,1.6,0,0,1,0,0
9419,177,300,6326,2.12,0,0,1,1,0
9420,143,300,3373,1.25,0,0,1,1,0
9421,145,300,8466,2.19,0,0,0,1,0
9422,135,300,8318,1.7,1,1,1,1,0
9423,261,300,4483,1.9,1,0,0,1,1
9424,153,300,6353,2.18,0,0,1,1,1
9425,252,300,7375,1.74,0,1,1,0,1
9426,173,300,8937,2.19,1,0,1,0,1
9427,221,300,6196,1.58,0,0,0,1,0
9428,213,300,3790,2.14,1,1,0,1,1
9429,150,300,3354,1.74,0,0,0,0,1
9430,148,300,7957,2.09,0,1,1,1,0
9431,227,300,8758,1.83,0,0,1,1,0
9432,255,300,7632,1.42,0,0,1,0,1
9433,245,300,8735,1.57,0,0,1,1,0
9434,249,300,4496,1.64,1,1,1,0,0
9435,153,300,8274,1.49,1,0,1,0,0
9436,270,300,6105,1.7,1,1,1,0,0
9437,120,300,8644,2.04,0,1,1,1,1
9438,183,300,6908,1.72,0,1,1,0,1
9439,176,300,5286,1.74,0,0,0,1,0
9440,268,300,8525,1.33,0,1,0,1,0
9441,166,300,6900,2.05,0,1,0,1,0
9442,195,300,6385,1.71,0,0,1,1,1
9443,159,300,5819,1.47,0,0,0,1,1
9444,232,300,5063,1.92,0,1,0,1,0
9445,277,300,7745,1.93,1,1,1,1,1
9446,128,300,3645,1.4,0,1,1,0,0
9447,126,300,6008,1.75,1,1,0,0,1
9448,142,300,5164,2.05,0,1,0,1,1
9449,172,300,5532,1.67,0,0,0,1,1
9450,231,300,7524,2.16,0,0,1,1,0
9451,203,300,4405,1.36,1,0,0,1,1
9452,163,300,8584,2.13,1,0,0,1,0
9453,124,300,3693,1.63,1,1,1,1,1
9454,140,300,7030,1.64,0,0,0,1,0
9455,237,300,3945,1.8,0,1,1,1,0
9456,251,300,8714,1.56,1,0,1,1,0
9457,211,300,7154,2.01,0,1,0,0,0
9458,232,300,4979,1.41,1,0,1,0,0
9459,214,300,8435,1.88,0,0,1,1,1
9460,152,300,4253,1.21,1,0,0,1,1
9461,181,300,3270,2.03,1,0,0,0,0
9462,230,300,7537,1.34,1,0,1,0,1
9463,277,300,4410,1.8,0,1,1,1,1
9464,129,300,8846,1.2,0,1,0,1,1
9465,147,300,6949,1.92,0,1,1,1,1
9466,246,300,4257,1.6,0,1,0,0,0
9467,158,300,8309,1.23,1,0,0,0,0
9468,236,300,3763,1.36,1,0,0,0,0
9469,215,300,6063,1.92,0,1,0,0,1
9470,275,300,7306,1.59,1,0,0,0,0
9471,280,300,8511,2.08,1,0,1,1,0
9472,170,300,6546,2.08,1,1,1,0,1
9473,240,300,6931,1.33,1,1,1,0,1
9474,128,300,7076,1.6,0,1,0,0,0
9475,185,300,6020,2.07,0,1,1,0,0
9476,174,300,8544,1.9,0,0,1,1,1
9477,238,300,5976,1.5,0,0,1,1,0
9478,178,300,6002,2.11,1,0,1,0,1
9479,187,300,4647,1.42,1,0,1,1,0
9480,232,300,8693,1.81,0,1,0,1,0
9481,212,300,8639,1.41,1,1,1,0,0
9482,157,300,4379,1.44,1,0,1,1,1
9483,275,300,5740,1.79,0,0,0,1,1
9484,259,300,7674,1.88,0,1,1,0,1
9485,126,300,8060,2.07,0,1,1,0,1
9486,152,300,4370,2.2,0,0,0,1,0
9487,265,300,5808,1.53,0,0,1,0,0
9488,153,300,5119,1.72,1,1,1,1,1
9489,142,300,7156,1.84,0,1,0,1,1
9490,123,300,6357,1.61,0,1,0,0,0
9491,176,300,5894,1.83,1,1,1,1,1
9492,234,300,5508,1.94,0,1,0,0,0
9493,168,300,7894,1.99,0,0,1,1,1
9494,153,300,3891,2.16,0,1,1,0,0
9495,183,300,6309,1.24,0,0,1,1,1
9496,211,300,4822,1.5,1,0,0,1,0
9497,131,300,6743,1.34,0,1,0,1,0
9498,250,300,4025,1.58,1,1,0,1,0
9499,269,300,8699,1.35,0,0,0,1,0
9500,280,300,4151,1.87,1,1,0,1,0
9501,176,300,5733,1.39,1,0,0,0,0
9502,191,300,8855,1.36,1,0,0,1,0
9503,169,300,4268,1.34,0,0,1,0,0
9504,166,300,4483,1.67,1,1,1,1,0
9505,153,300,6199,1.55,0,1,1,1,1
9506,213,300,3534,1.63,0,0,0,1,0
9507,247,300,7115,1.64,0,0,1,1,1
9508,166,300,3280,1.33,0,1,1,0,1
9509,239,300,6920,1.57,0,0,1,0,0
9510,245,300,5588,1.98,0,0,0,0,1
9511,245,300,6607,2.08,0,1,1,1,1
9512,193,300,8453,1.75,0,0,0,0,1
9513,143,300,7116,2.2,0,1,0,1,1
9514,219,300,3399,1.7,0,1,0,1,1
9515,146,300,5119,1.55,0,1,1,1,1
9516,173,300,4011,1.41,1,1,1,1,0
9517,168,300,8818,1.57,1,0,1,1,0
9518,146,300,3218,1.96,0,0,1,0,1
9519,181,300,8266,2.02,1,0,1,1,0
9520,124,300,4869,1.71,1,1,0,1,0
9521,277,300,3906,1.81,0,1,0,0,0
9522,146,300,5281,1.3,1,0,0,1,1
9523,135,300,6026,2.15,1,0,1,0,0
9524,154,300,3180,1.67,1,0,0,0,0
9525,274,300,8302,1.91,1,1,1,0,0
9526,141,300,5816,1.86,1,1,1,1,1
9527,120,300,5052,1.73,0,0,0,1,1
9528,161,300,3802,1.33,1,1,0,1,0
9529,203,300,5821,1.24,1,1,0,1,1
9530,253,300,6458,1.61,0,1,1,0,0
9531,276,300,7857,1.72,0,0,0,0,1
9532,191,300,7372,1.7,0,1,0,0,1
9533,243,300,8215,2.04,1,0,1,0,1
9534,235,300,5181,1.35,0,0,0,1,0
9535,251,300,3447,1.75,0,0,1,1,0
9536,169,300,7363,1.58,1,1,1,1,0
9537,272,300,4907,1.23,1,1,1,0,1
9538,136,300,6874,1.5,0,1,0,0,0
9539,226,300,3781,2.12,1,1,0,0,0
9540,180,300,6309,1.2,0,1,1,1,0
9541,267,300,4105,2.14,0,1,0,0,0
9542,219,300,3617,1.88,1,1,0,1,1
9543,247,300,3143,1.69,0,0,1,0,1
9544,217,300,6061,1.98,0,0,1,0,0
9545,253,300,5808,1.43,1,0,1,1,0
9546,136,300,7074,2.1,1,1,1,1,1
9547,151,300,7396,1.26,1,0,0,1,0
9548,257,300,4066,1.35,0,0,1,1,1
9549,269,300,7544,2.15,1,0,0,0,0
9550,246,300,6955,2.14,0,1,1,0,1
9551,143,300,5031,1.49,1,1,1,0,0
9552,121,300,3196,1.96,0,1,1,0,1
9553,124,300,7992,1.56,0,0,1,1,0
9554,221,300,5466,1.91,1,1,1,1,1
9555,184,300,3217,1.3,0,0,1,0,0
9556,238,300,6261,1.37,0,1,0,0,1
9557,175,300,4840,1.75,1,1,1,1,0
9558,204,300,6181,1.97,1,1,0,1,0
9559,129,300,4914,1.88,1,1,1,1,1
9560,158,300,6432,1.96,1,1,0,0,1
9561,188,300,6984,1.6,1,1,1,1,0
9562,122,300,4741,2.08,0,0,1,0,0
9563,200,300,7832,1.81,1,1,0,1,0
9564,237,300,3413,1.59,0,0,0,0,1
9565,236,300,5895,1.71,1,1,0,0,1
9566,135,300,4107,1.33,0,1,1,1,0
9567,161,300,5590,1.79,0,1,1,1,1
9568,219,300,3650,1.68,0,1,1,0,1
9569,274,300,4886,1.75,0,0,0,1,0
9570,260,300,5645,1.58,1,0,0,1,0
9571,162,300,7675,1.79,1,1,1,1,1
9572,207,300,7429,1.88,0,1,1,0,0
9573,155,300,4372,1.47,0,1,1,0,1
9574,163,300,8179,1.58,0,0,0,1,0
9575,273,300,8711,1.22,0,1,1,1,1
9576,273,300,4236,1.69,0,0,0,1,0
9577,188,300,3700,1.4,0,1,0,1,0
9578,121,300,3183,1.93,0,1,1,0,0
9579,204,300,4886,1.65,0,1,0,0,0
9580,261,300,3404,2.11,1,0,0,0,1
9581,196,300,8266,2.05,0,1,0,0,1
9582,173,300,8157,2.01,0,0,0,1,1
9583,167,300,5870,2.07,0,1,0,0,0
9584,265,300,5873,1.73,0,0,1,0,0
9585,124,300,7552,1.87,1,0,0,1,1
9586,263,300,6760,2.14,0,1,1,0,1
9587,153,300,5827,1.61,1,1,1,0,0
9588,267,300,4226,1.45,0,0,0,0,1
9589,262,300,6661,1.97,0,1,0,0,0
9590,241,300,3596,2.07,0,0,1,1,1
9591,276,300,4169,1.78,1,1,1,0,0
9592,228,300,8035,1.52,0,0,1,0,0
9593,201,300,5917,1.72,0,0,1,1,0
9594,261,300,8933,1.5,1,1,0,1,0
9595,222,300,6293,1.85,1,0,0,1,0
9596,268,300,7642,1.83,1,0,0,1,1
9597,201,300,7093,2.2,1,1,0,1,1
9598,170,300,7410,1.36,0,0,0,0,1
9599,135,300,3780,1.32,1,1,1,0,0
9600,165,300,6583,1.37,1,0,1,1,0
9601,203,300,3029,1.56,0,0,1,0,0
9602,191,300,3803,1.22,0,0,0,1,0
9603,231,300,4306,1.96,0,0,0,0,1
9604,253,300,3530,1.28,0,0,0,0,1
9605,206,300,8455,2.15,1,1,1,1,1
9606,188,300,5675,1.22,0,0,1,1,0
9607,220,300,3643,1.34,0,0,0,1,1
9608,263,300,3644,1.86,0,1,1,0,0
9609,164,300,7162,2.12,1,1,1,0,1
9610,241,300,5425,2.03,1,0,1,1,0
9611,157,300,3513,1.7,1,1,1,0,0
9612,185,300,5355,1.42,0,1,1,1,1
9613,223,300,4452,1.61,1,0,1,1,0
9614,223,300,3669,1.38,0,0,1,0,1
9615,268,300,5507,1.63,0,1,0,0,1
9616,200,300,5497,1.6,1,1,0,1,1
9617,210,300,5497,1.78,0,0,1,0,0
9618,141,300,7584,1.49,1,1,1,1,0
9619,274,300,8700,1.36,1,0,0,0,1
9620,250,300,4207,1.84,1,1,1,1,1
9621,207,300,3584,1.64,0,0,1,1,0
9622,176,300,7065,1.44,0,1,0,1,0
9623,137,300,6121,1.49,0,1,0,1,0
9624,216,300,8980,1.49,1,1,1,0,0
9625,222,300,6648,1.49,0,0,0,1,1
9626,169,300,5740,1.46,1,0,1,0,1
9627,243,300,4282,1.85,1,1,1,0,1
9628,131,300,3884,2.05,0,0,1,1,0
9629,195,300,5526,1.55,1,0,1,0,0
9630,208,300,5659,1.62,0,1,1,1,0
9631,202,300,4908,1.75,1,0,1,1,1
9632,206,300,7578,1.23,0,1,0,1,0
9633,123,300,7115,1.45,1,0,0,1,0
9634,253,300,5202,1.34,0,0,1,1,1
9635,180,300,4181,2.05,1,0,0,0,0
9636,150,300,8917,1.46,0,0,1,1,1
9637,184,300,4735,1.47,1,0,0,0,1
9638,277,300,3201,1.64,0,1,1,1,1
9639,219,300,4391,1.47,1,0,0,0,0
9640,183,300,7942,1.69,0,1,0,0,0
9641,139,300,6678,1.51,1,1,0,1,1
9642,149,300,8404,1.5,0,0,1,0,1
9643,153,300,8914,1.87,1,0,1,0,1
9644,280,300,4601,1.45,0,0,0,0,1
9645,204,300,5203,1.36,0,1,1,1,1
9646,273,300,6635,1.62,0,0,0,1,1
9647,188,300,4354,2.19,0,0,1,0,0
9648,147,300,5681,1.52,1,0,0,0,0
9649,122,300,8033,1.94,0,1,1,1,0
9650,150,300,8717,1.38,1,0,1,1,1
9651,269,300,8155,2.1,0,0,0,1,0
9652,174,300,4979,1.47,0,0,0,1,1
9653,230,300,6754,1.97,1,1,1,0,0
9654,234,300,7421,1.47,0,1,0,0,0
9655,216,300,8123,2.19,0,1,0,1,0
9656,259,300,7616,1.99,0,0,0,0,1
9657,199,300,7881,2.15,0,1,0,1,1
9658,245,300,4849,1.87,1,1,0,1,1
9659,248,300,7734,1.73,0,1,0,1,1
9660,245,300,6897,1.52,1,1,1,0,0
9661,253,300,6231,1.96,1,0,0,0,0
9662,272,300,5785,1.46,0,0,0,1,0
9663,280,300,6474,2.05,1,0,1,1,1
9664,194,300,3375,1.36,1,0,0,1,1
9665,209,300,3392,1.78,0,1,0,1,1
9666,166,300,4056,1.24,0,0,1,0,1
9667,133,300,6534,1.38,0,0,1,0,0
9668,141,300,4367,2.1,1,1,1,0,1
9669,131,300,3497,1.92,1,1,1,0,0
9670,127,300,4689,1.92,0,1,0,1,0
9671,233,300,4149,1.96,1,0,1,0,1
9672,151,300,5366,2.03,1,1,1,0,1
9673,214,300,4122,1.74,1,1,1,0,0
9674,137,300,6822,1.36,1,0,0,0,0
9675,131,300,4946,1.41,0,0,1,0,0
9676,244,300,4358,1.86,1,1,1,0,0
9677,242,300,8099,1.21,0,0,1,1,1
9678,140,300,5024,1.65,1,1,0,0,0
9679,241,300,6737,2.13,1,1,0,0,1
9680,218,300,4325,1.36,1,1,1,0,0
9681,238,300,4504,1.34,1,1,1,1,1
9682,164,300,3465,2.01,0,1,0,0,0
9683,230,300,8786,1.94,1,0,0,1,0
9684,273,300,5287,1.28,1,0,0,0,1
9685,142,300,5976,1.65,1,0,1,0,0
9686,163,300,3088,1.33,0,1,1,1,0
9687,203,300,4832,1.25,1,1,1,0,0
9688,173,300,3517,1.82,1,0,1,1,0
9689,147,300,7291,1.62,0,0,1,0,0
9690,212,300,5779,1.93,1,1,1,0,1
9691,181,300,4105,1.25,0,1,0,0,0
9692,180,300,8928,1.82,1,0,0,0,1
9693,128,300,3642,1.39,1,1,1,0,0
9694,172,300,3671,1.71,1,0,0,0,0
9695,198,300,5950,1.51,1,0,0,0,1
9696,211,300,7748,1.68,0,0,1,0,1
9697,217,300,3114,2.09,1,0,0,1,0
9698,166,300,4816,1.89,1,0,0,0,0
9699,149,300,7851,1.64,0,0,0,1,0
9700,144,300,4110,1.97,0,1,1,0,0
9701,129,300,6819,1.24,0,0,0,1,1
9702,191,300,5410,1.44,1,0,1,1,1
9703,132,300,3008,2.09,1,1,0,1,0
9704,246,300,8416,1.81,1,0,1,0,0
9705,254,300,6178,1.94,1,0,0,0,0
9706,213,300,7238,1.29,0,0,1,0,0
9707,123,300,7590,1.22,0,0,1,0,0
9708,234,300,5773,1.23,0,1,1,1,1
9709,229,300,6131,1.21,0,0,1,0,1
9710,176,300,4612,1.21,0,0,0,0,1
9711,234,300,5615,2.17,1,1,0,1,1
9712,193,300,5742,1.67,1,0,1,1,0
9713,147,300,3551,1.69,0,0,0,1,1
9714,241,300,7283,1.53,0,0,0,1,0
9715,168,300,7115,1.46,0,1,0,1,0
9716,187,300,4571,1.38,1,0,0,0,0
9717,150,300,3640,1.93,0,0,1,1,0
9718,221,300,7795,1.88,1,1,1,0,0
9719,237,300,8952,2.12,0,0,1,1,1
9720,212,300,6691,2.17,1,0,0,1,0
9721,270,300,8594,1.48,0,1,1,1,0
9722,185,300,4885,1.35,1,0,0,0,0
9723,177,300,5083,2.16,0,0,1,1,0
9724,262,300,8398,1.53,0,0,1,1,1
9725,245,300,7202,2.15,1,1,1,0,1
9726,243,300,7595,1.9,0,1,0,1,1
9727,166,300,8933,1.56,0,1,0,1,1
9728,160,300,4528,1.93,1,1,0,1,1
9729,217,300,7904,2.08,1,1,0,0,1
9730,246,300,5482,1.82,1,1,1,0,1
9731,138,300,8425,1.67,0,0,1,1,0
9732,145,300,5999,2.07,0,1,1,0,1
9733,231,300,4319,1.96,1,1,1,0,1
9734,137,300,4716,1.3,0,1,0,0,0
9735,156,300,6545,1.32,0,0,1,0,0
9736,259,300,3153,1.25,1,1,1,1,0
9737,243,300,5758,1.43,1,1,0,0,1
9738,183,300,7257,1.64,0,0,1,0,1
9739,166,300,3611,1.65,1,0,1,1,1
9740,221,300,6768,1.86,1,1,0,0,1
9741,218,300,6099,1.75,0,0,0,1,0
9742,178,300,8405,2.12,1,0,1,0,1
9743,225,300,3599,1.28,0,1,1,1,1
9744,217,300,6337,1.48,1,1,0,0,1
9745,268,300,5953,1.99,1,0,1,0,0
9746,196,300,5498,1.72,0,1,0,0,0
9747,145,300,8839,1.28,1,0,1,1,1
9748,212,300,6048,1.37,1,0,0,0,1
9749,231,300,7223,1.51,0,1,0,0,0
9750,183,300,8856,2.17,1,1,1,0,1
9751,275,300,3966,1.89,1,1,1,0,1
9752,132,300,4079,1.34,0,1,0,0,1
9753,145,300,6413,1.32,1,1,1,0,1
9754,164,300,7388,1.66,1,1,0,0,0
9755,271,300,8026,1.48,1,0,0,1,0
9756,248,300,3653,1.6,0,1,0,1,1
9757,250,300,8201,1.68,1,1,1,1,0
9758,188,300,7420,1.46,0,0,1,1,0
9759,215,300,8145,2.17,0,0,1,1,1
9760,262,300,4124,1.31,1,1,1,1,0
9761,218,300,4517,1.7,1,1,0,0,0
9762,182,300,5425,2.17,1,1,1,0,1
9763,211,300,6094,2.02,0,1,1,1,0
9764,275,300,3557,1.42,0,1,0,1,1
9765,266,300,3254,2.14,1,0,0,1,0
9766,245,300,6700,1.46,0,0,1,0,0
9767,217,300,8775,1.44,0,0,0,1,0
9768,203,300,3320,1.42,1,1,1,1,0
9769,175,300,4209,1.7,1,0,1,0,0
9770,224,300,3034,1.41,0,0,0,0,1
9771,121,300,3798,1.78,0,0,0,1,0
9772,181,300,6794,1.92,1,1,0,0,0
9773,204,300,3554,2.12,1,1,0,0,0
9774,183,300,4455,1.33,0,0,1,0,0
9775,173,300,5663,2.07,1,1,0,0,1
9776,138,300,8829,2.06,0,1,0,1,0
9777,244,300,6494,1.24,1,1,0,1,1
9778,227,300,8906,1.95,0,1,0,1,1
9779,180,300,3135,1.59,1,1,1,1,1
9780,276,300,8609,1.45,0,0,1,1,1
9781,232,300,6741,1.76,1,0,0,0,0
9782,190,300,8444,1.58,1,1,0,1,0
9783,193,300,3322,1.49,0,0,1,1,0
9784,276,300,7168,1.55,0,0,0,1,0
9785,152,300,5341,2.01,0,1,0,1,1
9786,201,300,8274,1.51,1,1,1,1,0
9787,142,300,3167,1.52,0,1,1,0,1
9788,143,300,7299,1.53,0,1,1,1,1
9789,188,300,6554,1.65,1,0,0,0,0
9790,231,300,3887,2.06,1,0,1,1,1
9791,144,300,5871,1.57,1,0,1,1,1
9792,278,300,4419,1.51,1,0,1,0,1
9793,214,300,7244,1.34,0,1,1,1,1
9794,235,300,4284,1.84,1,0,1,1,0
9795,189,300,4589,2.08,0,1,1,0,0
9796,279,300,3253,1.41,1,1,0,0,0
9797,123,300,7567,1.4,0,1,1,0,1
9798,145,300,5234,2.02,1,1,1,1,0
9799,222,300,8853,1.84,0,1,0,0,1
9800,247,300,5173,1.58,0,0,1,1,0
9801,271,300,6340,2.18,1,1,1,0,0
9802,262,300,3371,2.12,1,0,0,1,0
9803,232,300,7770,1.93,1,0,0,1,0
9804,279,300,6623,2.11,1,1,1,0,0
9805,175,300,8452,1.89,1,0,0,1,1
9806,175,300,7836,2.09,1,0,1,0,0
9807,162,300,7108,1.69,0,1,1,0,0
9808,162,300,5026,1.61,1,1,1,0,1
9809,173,300,7019,1.67,1,0,1,0,1
9810,141,300,6414,2.13,1,1,0,0,0
9811,230,300,8428,2.1,1,1,0,0,1
9812,167,300,8361,1.79,1,1,1,0,0
9813,144,300,7078,1.62,0,1,1,1,0
9814,272,300,6221,1.64,1,0,1,1,0
9815,218,300,8503,1.66,0,0,0,0,1
9816,280,300,7526,1.29,0,1,1,1,0
9817,143,300,4477,1.52,0,0,1,1,1
9818,189,300,4267,2.05,0,0,0,0,1
9819,170,300,7530,1.22,0,0,1,0,0
9820,262,300,3489,1.64,0,0,1,0,1
9821,280,300,3955,1.56,1,0,0,1,0
9822,213,300,6907,1.31,1,1,0,0,1
9823,201,300,3163,2.19,0,1,1,1,1
9824,277,300,8802,1.68,0,1,1,0,1
9825,210,300,8754,1.24,0,0,1,0,1
9826,207,300,3490,1.21,1,0,0,1,0
9827,152,300,3461,1.38,0,0,0,0,1
9828,142,300,8924,2.12,0,1,0,1,0
9829,167,300,3667,1.69,0,1,1,0,1
9830,164,300,8301,1.94,0,1,1,1,1
9831,184,300,7481,2.02,0,0,1,0,1
9832,197,300,4796,1.91,0,1,0,1,0
9833,123,300,5030,1.7,1,1,1,1,1
9834,211,300,4186,1.47,0,0,1,1,1
9835,264,300,6044,1.53,0,0,1,1,0
9836,201,300,4310,1.71,0,1,1,1,0
9837,209,300,5943,2.16,0,1,1,1,1
9838,160,300,4576,1.27,1,0,0,0,0
9839,143,300,3724,1.24,1,0,0,1,0
9840,149,300,3146,1.21,1,1,1,1,0
9841,235,300,6634,1.79,0,0,0,0,1
9842,164,300,4729,1.62,1,0,0,0,0
9843,236,300,4719,2.0,0,0,1,1,0
9844,125,300,8398,1.97,1,0,0,1,0
9845,176,300,6603,1.54,1,0,0,1,0
9846,196,300,6972,1.4,1,0,1,0,1
9847,207,300,8782,1.61,0,0,1,1,0
9848,147,300,4368,1.75,0,1,0,1,0
9849,211,300,8498,2.01,1,1,1,1,0
9850,146,300,4635,1.37,0,0,0,1,0
9851,208,300,3711,2.16,1,0,0,1,0
9852,277,300,3668,2.02,1,1,0,0,1
9853,151,300,8531,1.59,1,0,1,1,1
9854,228,300,8013,1.87,0,0,0,0,1
9855,199,300,4259,1.53,0,1,1,1,1
9856,262,300,4464,1.77,0,1,1,1,1
9857,191,300,3783,2.03,0,0,1,1,0
9858,225,300,3086,1.2,0,0,0,1,0
9859,260,300,6651,2.05,1,1,0,1,0
9860,280,300,6017,1.64,0,1,1,1,0
9861,142,300,7748,2.1,1,1,0,0,0
9862,225,300,3798,1.94,1,1,1,0,1
9863,250,300,5915,1.22,0,1,0,1,0
9864,277,300,4701,1.43,1,1,1,0,0
9865,252,300,5252,2.14,1,0,0,1,1
9866,240,300,7007,1.72,1,1,0,1,1
9867,242,300,4395,2.1,1,1,0,0,1
9868,173,300,4092,2.07,1,0,0,0,0
9869,137,300,8835,1.3,0,0,1,1,1
9870,218,300,5029,1.85,0,0,0,1,0
9871,191,300,3807,1.21,0,1,0,0,0
9872,220,300,6517,1.91,1,1,0,0,1
9873,217,300,8959,1.22,0,0,0,1,0
9874,187,300,5768,2.12,1,0,0,0,0
9875,277,300,6853,2.03,0,0,0,1,1
9876,165,300,7476,2.17,0,1,0,0,1
9877,123,300,6057,1.61,0,0,1,0,0
9878,220,300,3367,2.1,0,0,1,0,1
9879,151,300,6224,1.58,0,1,1,0,0
9880,202,300,4826,1.85,0,1,1,1,0
9881,205,300,6968,2.01,0,0,1,1,0
9882,126,300,7576,2.11,0,0,1,0,1
9883,250,300,7106,2.01,1,1,1,0,0
9884,206,300,4930,1.53,0,0,0,0,1
9885,148,300,7931,1.55,0,1,0,0,0
9886,196,300,8787,1.21,1,0,1,0,0
9887,243,300,3300,2.18,1,0,1,0,1
