sample_id,roads_needing_repair,water_supply_level,sewer_system_health,emergency_response_time,pending_maintenance_tasks
11999,20,99.69,71.7,13.98,35
12000,16,36.42,85.45,18.23,53
12001,14,83.91,79.93,13.65,32
12002,45,25.79,83.89,19.31,20
12003,17,42.74,74.22,13.35,33
12004,49,72.81,81.8,10.05,65
12005,13,95.75,81.08,21.13,31
12006,47,90.16,87.32,22.49,24
12007,42,63.44,72.94,13.69,48
12008,41,83.46,71.02,9.19,31
12009,46,55.12,89.43,7.27,51
12010,38,21.43,65.15,23.62,45
12011,22,34.18,66.93,10.06,15
12012,42,50.81,76.78,15.37,49
12013,40,80.07,76.49,21.57,37
12014,10,50.9,89.58,11.66,42
12015,26,82.18,64.28,12.65,32
12016,45,94.01,71.23,17.32,48
12017,48,22.62,93.56,24.29,61
12018,16,24.49,98.11,5.9,26
12019,6,20.94,84.42,8.73,47
12020,44,47.55,67.37,7.54,59
12021,33,80.91,94.49,12.03,55
12022,25,58.02,95.93,9.97,34
12023,24,92.76,79.74,24.67,55
12024,12,26.6,70.56,10.67,53
12025,25,29.73,67.17,17.84,14
12026,21,41.48,91.5,15.2,44
12027,49,24.8,99.32,13.08,49
12028,24,77.19,97.7,22.06,53
12029,47,88.56,91.04,24.62,15
12030,5,99.19,61.33,14.92,41
12031,48,77.93,70.11,6.2,32
12032,16,20.74,79.42,14.91,21
12033,48,32.62,66.74,23.9,30
12034,41,43.23,75.31,10.61,32
12035,45,74.05,74.22,24.68,35
12036,16,57.2,65.36,17.23,66
12037,39,62.57,91.73,7.19,22
12038,21,85.57,97.81,7.12,44
12039,36,79.21,97.2,14.08,35
12040,39,63.26,80.57,18.23,57
12041,15,63.56,83.19,13.25,47
12042,27,75.58,85.32,21.95,31
12043,34,30.76,63.27,22.51,68
12044,38,37.24,68.58,17.49,47
12045,30,42.68,75.06,23.95,38
12046,46,79.31,64.21,6.19,36
12047,32,63.74,78.15,23.0,32
12048,26,49.09,86.96,22.26,61
12049,6,83.15,75.24,24.45,34
12050,39,37.27,82.58,8.94,36
12051,20,41.62,77.99,12.9,60
12052,17,80.31,71.09,23.01,13
12053,34,50.21,90.01,6.93,40
12054,12,86.13,60.78,16.95,41
12055,44,84.09,76.21,8.4,47
12056,19,23.11,69.76,14.77,25
12057,44,84.21,85.89,11.51,57
12058,38,94.53,80.44,14.18,30
12059,30,34.21,76.11,22.3,15
12060,7,47.96,87.95,23.79,23
12061,42,74.7,83.34,18.26,37
12062,38,91.25,92.35,16.92,66
12063,25,82.98,67.46,23.74,27
12064,5,81.35,68.07,13.71,31
12065,37,33.0,87.73,9.38,20
12066,27,65.73,81.07,13.86,70
12067,33,58.9,94.87,11.48,12
12068,43,40.2,73.35,17.08,37
12069,34,40.4,67.88,17.99,47
12070,26,99.74,99.44,19.85,29
12071,43,53.88,85.47,5.49,19
12072,38,83.78,99.14,14.71,10
12073,49,26.93,96.37,13.74,60
12074,11,81.12,81.12,17.74,67
12075,31,85.23,79.4,10.54,33
12076,14,55.86,73.38,24.28,50
12077,41,37.14,67.25,14.4,13
12078,28,90.25,95.74,9.73,22
12079,40,92.23,94.01,23.85,45
12080,9,99.73,93.77,22.45,56
12081,46,22.26,88.61,20.2,33
12082,23,60.78,69.02,6.1,58
12083,26,43.05,74.75,11.73,38
12084,30,82.73,63.59,16.02,27
12085,29,44.05,83.12,22.36,70
12086,5,87.07,76.6,23.26,40
12087,41,38.65,85.13,21.55,51
12088,42,68.25,85.94,10.59,35
12089,38,44.0,67.19,5.32,42
12090,18,96.2,61.61,23.43,26
12091,35,55.13,72.85,9.01,38
12092,47,51.58,99.73,15.13,57
12093,21,96.31,97.72,22.22,45
12094,22,25.46,66.24,23.78,27
12095,23,63.08,94.18,18.77,38
12096,9,50.53,80.38,24.81,31
12097,41,63.69,67.63,19.84,53
12098,26,33.35,98.55,6.84,65
12099,18,57.48,63.21,17.64,19
12100,45,29.93,99.69,23.97,60
12101,33,55.36,95.44,24.05,28
12102,12,31.06,87.31,23.58,42
12103,7,70.1,63.04,17.97,32
12104,31,36.68,92.33,20.65,36
12105,49,95.26,72.68,10.1,65
12106,30,60.02,65.88,23.86,13
12107,40,86.35,86.21,5.12,51
12108,40,42.13,81.02,23.88,36
12109,7,30.95,99.87,12.66,48
12110,31,88.31,65.65,13.69,62
12111,34,65.83,85.48,24.06,50
12112,21,74.72,67.2,9.89,36
12113,39,22.14,96.09,10.47,37
12114,34,68.79,68.05,22.72,21
12115,40,43.97,62.4,22.18,21
12116,8,73.35,93.86,11.76,19
12117,42,89.63,78.64,23.54,18
12118,16,82.81,62.35,19.38,37
12119,21,31.29,93.11,16.22,38
12120,20,47.41,99.1,7.37,47
12121,49,96.29,75.22,18.19,65
12122,31,34.72,69.27,12.74,12
12123,16,73.2,96.7,9.31,48
12124,37,64.22,95.51,20.44,52
12125,38,24.0,66.86,16.32,39
12126,5,25.27,99.84,18.09,43
12127,19,63.76,91.85,16.17,15
12128,18,45.67,65.94,12.43,56
12129,44,55.07,74.76,16.88,10
12130,37,40.68,68.5,13.27,62
12131,13,52.88,94.21,6.72,56
12132,18,38.75,64.5,6.33,53
12133,48,50.55,88.81,20.19,37
12134,38,84.23,64.0,15.31,14
12135,49,61.21,80.24,14.39,35
12136,16,46.76,68.02,5.6,69
12137,28,83.84,80.29,10.8,69
12138,14,61.36,84.4,20.89,37
12139,20,95.29,99.37,16.0,57
12140,18,37.59,63.39,18.76,15
12141,9,25.09,65.47,7.34,61
12142,7,38.27,77.51,12.69,45
12143,27,27.58,65.76,24.5,18
12144,41,30.8,61.55,22.85,64
12145,35,21.17,73.78,17.89,27
12146,22,59.47,90.16,18.94,14
12147,25,22.04,92.42,22.83,57
12148,37,74.21,79.03,16.55,50
12149,35,28.77,96.1,12.77,52
12150,49,22.68,62.36,5.78,27
12151,16,89.33,89.95,23.96,47
12152,36,32.38,60.18,9.0,64
12153,13,69.27,62.75,6.91,42
12154,14,54.0,85.75,23.84,50
12155,50,98.34,86.16,9.37,27
12156,35,24.69,90.64,18.45,26
12157,40,33.63,98.93,15.85,10
12158,17,47.06,66.19,6.25,53
12159,12,54.83,76.24,24.83,18
12160,12,50.14,98.34,6.74,15
12161,37,62.22,85.32,16.91,33
12162,33,21.81,66.15,24.13,32
12163,8,28.21,86.85,20.8,57
12164,20,93.8,63.8,21.32,33
12165,15,23.99,68.93,23.38,19
12166,34,89.95,99.03,15.77,48
12167,30,21.74,67.7,11.91,39
12168,38,96.87,66.27,6.27,61
12169,50,80.6,97.12,5.28,33
12170,18,86.66,60.31,11.98,56
12171,13,74.37,95.7,24.66,24
12172,30,74.58,71.45,22.32,11
12173,36,95.12,64.04,5.88,41
12174,16,86.68,87.51,16.32,15
12175,23,78.4,88.11,13.48,13
12176,36,91.38,90.18,16.65,28
12177,14,67.16,89.45,24.14,53
12178,45,41.57,66.44,15.79,31
12179,29,89.68,68.13,14.44,29
12180,19,30.22,72.88,18.32,16
12181,43,89.95,99.76,19.57,50
12182,17,79.18,89.28,15.89,64
12183,17,79.84,76.48,22.31,10
12184,32,31.7,94.58,21.4,22
12185,39,43.14,70.07,10.37,42
12186,45,35.34,62.76,18.8,27
12187,29,53.8,63.69,6.8,57
12188,18,62.78,97.5,22.44,68
12189,29,83.48,77.48,22.57,17
12190,44,64.53,84.78,21.75,41
12191,50,45.93,91.26,19.9,47
12192,47,47.11,87.9,18.98,33
12193,47,63.97,63.64,19.0,60
12194,48,74.7,72.75,7.43,11
12195,34,81.11,73.62,24.55,43
12196,6,84.44,93.38,20.64,41
12197,17,53.98,66.91,7.48,39
12198,22,33.54,93.3,17.2,54
12199,31,64.36,79.05,20.83,44
12200,32,36.21,85.97,22.64,70
12201,30,49.61,80.29,15.47,44
12202,7,65.53,62.77,24.02,69
12203,13,96.49,80.1,19.69,64
12204,39,92.48,84.75,9.02,29
12205,14,82.5,79.88,23.42,42
12206,18,75.14,74.69,11.37,15
12207,19,81.02,76.63,18.12,12
12208,45,89.0,95.63,17.52,69
12209,50,83.43,62.62,13.65,58
12210,6,80.53,62.39,8.98,49
12211,36,44.49,89.55,5.08,37
12212,43,59.31,85.22,5.88,27
12213,42,91.35,73.46,16.94,22
12214,13,93.39,92.02,14.86,55
12215,49,30.92,97.74,12.69,26
12216,50,72.71,79.7,17.28,70
12217,10,67.57,63.71,21.26,38
12218,12,89.41,64.61,22.9,43
12219,37,85.04,98.79,14.99,42
12220,23,76.38,77.66,20.5,17
12221,5,24.12,90.71,24.05,37
12222,20,78.63,76.3,24.29,56
12223,31,71.33,96.03,6.56,40
12224,22,96.44,81.55,6.74,32
12225,33,84.79,88.2,16.63,65
12226,15,42.09,98.4,7.91,30
12227,38,47.27,96.51,17.55,43
12228,46,41.12,76.67,22.08,26
12229,24,97.68,71.38,19.69,63
12230,34,93.58,96.09,16.72,48
12231,22,36.32,66.99,23.66,61
12232,27,31.31,87.38,16.75,34
12233,50,81.58,72.99,5.43,53
12234,21,60.81,97.69,19.52,34
12235,6,83.56,62.4,14.03,53
12236,42,34.73,74.61,10.1,50
12237,35,22.18,89.35,9.26,57
12238,26,70.76,80.34,5.56,55
12239,23,85.18,84.8,15.23,21
12240,13,43.62,79.66,5.91,29
12241,10,83.67,73.61,19.38,14
12242,40,50.62,72.98,20.54,57
12243,36,31.26,66.15,17.44,53
12244,42,72.99,77.19,17.05,39
12245,8,87.76,93.45,6.05,19
12246,11,91.27,86.64,22.81,57
12247,37,51.0,80.91,21.83,12
12248,33,92.27,70.45,9.05,26
12249,50,27.58,87.62,19.1,24
12250,40,96.5,69.27,6.97,36
12251,40,79.6,85.19,8.21,25
12252,29,77.27,63.82,11.09,57
12253,37,63.94,86.89,10.79,51
12254,38,46.05,72.3,20.41,11
12255,29,71.08,62.26,13.95,41
12256,32,72.08,60.57,11.03,22
12257,17,74.76,97.25,10.73,60
12258,25,94.67,62.71,16.17,35
12259,11,63.91,71.0,7.72,13
12260,43,97.06,92.8,18.76,19
12261,7,26.39,88.14,5.25,12
12262,8,23.89,93.04,11.36,50
12263,39,51.16,84.12,19.16,13
12264,23,24.0,71.92,9.88,35
12265,14,92.35,69.68,7.91,55
12266,42,91.84,79.14,14.39,64
12267,5,31.29,74.76,23.29,55
12268,8,44.28,93.12,17.47,11
12269,38,30.13,73.71,15.83,39
12270,28,59.29,87.59,15.09,11
12271,12,98.47,82.51,17.7,61
12272,28,68.98,77.89,10.0,48
12273,15,73.56,97.88,14.47,45
12274,17,71.06,69.17,16.57,11
12275,41,67.76,87.55,7.67,43
12276,32,85.47,95.78,23.79,29
12277,31,28.24,70.6,24.78,44
12278,42,30.14,87.29,16.05,48
12279,30,78.78,89.29,8.61,51
12280,24,46.28,89.37,17.28,56
12281,20,66.94,65.42,19.29,50
12282,44,77.08,79.92,18.6,38
12283,10,51.36,92.97,9.33,70
12284,20,59.71,87.66,19.99,20
12285,16,74.06,87.73,19.51,64
12286,49,47.07,77.4,5.59,50
12287,15,64.28,60.23,14.51,62
12288,39,24.5,60.51,24.64,60
12289,40,65.55,94.82,7.06,68
12290,28,46.75,74.8,24.59,35
12291,13,51.28,68.81,11.86,69
12292,7,26.89,81.48,16.66,21
12293,22,60.21,75.44,10.66,22
12294,50,60.68,62.8,10.66,15
12295,5,35.58,83.21,21.75,61
12296,15,41.24,75.79,5.56,42
12297,8,42.11,83.96,6.01,12
12298,5,66.34,88.91,17.85,63
12299,19,67.17,98.61,22.55,11
12300,39,42.59,91.9,6.55,67
12301,24,67.32,78.93,24.89,33
12302,37,28.7,81.92,12.77,48
12303,10,31.77,83.99,18.07,66
12304,37,23.32,78.79,12.95,21
12305,44,99.12,68.18,17.27,41
12306,24,54.84,91.27,6.17,14
12307,35,45.33,81.07,20.61,27
12308,27,37.1,80.18,19.27,39
12309,16,92.3,94.73,8.31,12
12310,47,40.66,88.83,17.33,35
12311,7,30.49,81.45,19.3,19
12312,29,27.22,92.19,18.89,45
12313,27,39.3,89.85,20.8,67
12314,19,60.68,64.51,7.5,25
12315,9,27.62,99.52,24.12,53
12316,14,59.98,68.07,7.67,18
12317,12,54.66,61.47,11.27,13
12318,6,79.54,83.32,16.11,29
12319,41,72.62,95.36,22.19,52
12320,36,98.52,79.21,20.14,44
12321,28,27.83,68.34,7.86,12
12322,16,83.39,68.63,15.46,19
12323,18,93.53,79.97,23.51,14
12324,7,72.58,83.13,21.7,20
12325,49,78.15,99.46,14.37,26
12326,29,61.81,85.19,7.37,26
12327,15,95.23,90.53,21.54,13
12328,10,78.67,81.56,18.7,44
12329,19,89.48,74.63,17.73,40
12330,20,49.73,84.19,8.8,10
12331,39,50.79,87.83,5.18,22
12332,12,59.59,71.57,23.07,58
12333,13,95.91,86.88,20.41,59
12334,37,66.27,75.32,6.45,61
12335,28,58.19,60.64,18.81,67
12336,38,42.51,94.07,17.88,33
12337,42,22.48,61.24,22.67,10
12338,43,80.18,83.18,22.92,61
12339,5,94.0,96.58,15.32,47
12340,19,91.64,81.73,20.05,16
12341,25,40.44,86.78,18.83,53
12342,34,54.47,73.89,7.56,56
12343,16,64.31,90.85,11.27,27
12344,15,45.26,99.62,17.13,36
12345,38,31.39,71.58,16.88,29
12346,39,23.26,72.51,23.95,59
12347,47,91.83,92.18,20.02,61
12348,6,35.44,92.28,11.02,53
12349,43,66.65,87.68,10.73,14
12350,8,39.99,65.99,16.0,50
12351,26,95.37,85.75,13.6,39
12352,23,66.8,82.65,20.05,54
12353,8,63.69,66.85,6.42,54
12354,45,61.64,75.09,11.98,52
12355,46,40.32,99.49,13.08,11
12356,18,94.19,67.38,14.13,16
12357,44,43.79,92.23,23.69,40
12358,33,91.31,95.77,5.37,16
12359,40,30.96,96.11,10.44,34
12360,26,79.48,93.07,19.21,15
12361,48,67.12,75.61,16.65,31
12362,26,46.32,93.21,16.2,40
12363,41,97.4,74.55,23.99,24
12364,29,35.92,71.11,21.63,25
12365,29,25.48,95.8,15.72,24
12366,21,80.68,98.22,24.25,31
12367,27,87.71,94.44,18.27,55
12368,45,98.46,69.09,13.17,29
12369,42,74.2,89.85,13.23,43
12370,44,79.45,65.7,12.73,37
12371,31,84.87,65.37,20.67,62
12372,41,58.74,92.1,19.69,40
12373,37,61.31,80.61,18.92,45
12374,29,91.56,62.62,7.31,18
12375,41,21.12,95.82,18.57,48
12376,26,55.18,90.94,7.31,23
12377,7,49.82,61.96,15.18,69
12378,22,26.34,71.41,17.97,26
12379,24,69.43,71.54,19.51,45
12380,42,38.35,93.57,16.61,44
12381,45,40.95,82.35,12.91,39
12382,13,27.13,91.89,10.33,27
12383,17,70.31,80.23,11.38,43
12384,20,65.48,77.63,17.44,11
12385,16,36.81,84.25,24.05,45
12386,24,24.88,95.73,14.03,28
12387,18,65.25,85.77,23.85,29
12388,50,76.24,78.16,13.09,46
12389,45,22.49,65.77,22.64,15
12390,14,87.55,76.45,10.65,37
12391,28,26.69,98.61,16.42,16
12392,5,23.69,81.34,18.15,52
12393,30,78.53,60.72,23.51,58
12394,17,76.53,99.65,21.75,19
12395,43,54.1,84.55,19.57,43
12396,31,52.83,66.56,13.78,57
12397,28,86.12,61.79,21.54,38
12398,23,91.31,74.13,16.43,10
12399,25,31.52,76.79,21.4,42
12400,34,70.0,82.31,19.91,48
12401,44,63.33,63.66,21.15,55
12402,7,52.7,80.16,9.59,61
12403,16,62.45,84.28,17.19,65
12404,43,80.19,75.62,11.54,14
12405,16,50.74,60.06,5.82,34
12406,31,37.55,63.27,10.73,10
12407,10,21.26,80.51,8.26,36
12408,31,52.9,83.91,21.75,43
12409,44,36.55,93.73,6.78,68
12410,28,50.27,83.56,5.63,50
12411,46,76.01,72.29,22.33,63
12412,17,79.2,99.86,6.02,19
12413,5,76.25,85.71,21.68,55
12414,6,21.49,89.94,15.03,54
12415,26,53.59,63.97,8.77,33
12416,34,26.68,67.16,10.17,31
12417,24,72.15,88.13,5.59,62
12418,22,28.56,87.86,21.11,49
12419,40,86.49,95.3,23.1,31
12420,20,50.45,63.49,10.57,22
12421,44,71.46,67.95,16.28,32
12422,39,32.15,99.18,6.08,39
12423,18,30.85,65.11,9.87,14
12424,5,58.33,66.6,11.57,55
12425,48,50.77,64.49,21.49,57
12426,44,55.34,86.65,14.14,34
12427,39,77.67,61.48,16.27,51
12428,37,49.87,61.52,17.34,26
12429,32,39.23,67.26,23.37,67
12430,34,94.99,89.54,16.65,33
12431,33,62.64,63.02,16.39,11
12432,47,72.86,97.51,13.4,53
12433,25,88.31,65.41,16.96,13
12434,43,21.87,76.98,7.1,56
12435,49,55.54,86.81,21.28,47
12436,25,86.46,79.85,9.65,42
12437,43,57.36,76.78,21.95,23
12438,27,47.59,68.16,20.08,58
12439,23,51.9,95.0,11.83,59
12440,33,67.45,64.16,18.14,47
12441,11,25.08,68.52,5.54,53
12442,34,53.4,61.24,22.69,50
12443,16,44.87,90.47,10.9,69
12444,15,81.61,69.6,21.54,19
12445,9,62.02,98.77,5.33,61
12446,28,27.7,93.24,18.96,37
12447,29,31.86,81.74,7.91,42
12448,16,90.71,83.04,24.33,52
12449,43,70.77,83.24,15.56,37
12450,38,22.46,75.23,18.16,55
12451,9,88.17,67.5,14.06,46
12452,46,48.31,89.13,16.32,36
12453,40,35.41,89.01,11.52,28
12454,43,94.07,97.11,23.37,40
12455,18,49.43,64.47,7.58,11
12456,12,24.62,74.53,19.44,44
12457,45,40.83,62.76,11.68,62
12458,29,99.99,94.04,24.48,12
12459,34,42.68,98.4,8.04,66
12460,45,78.71,88.06,9.41,41
12461,37,32.37,67.46,16.2,16
12462,11,85.14,82.06,17.9,44
12463,43,53.14,95.95,5.06,66
12464,45,39.14,89.2,23.67,50
12465,36,28.58,93.37,16.91,24
12466,12,39.13,65.96,7.19,11
12467,14,99.67,74.67,9.82,19
12468,24,75.22,89.61,22.73,55
12469,21,57.88,95.91,8.06,32
12470,25,70.11,68.18,10.09,24
12471,36,38.51,79.23,17.02,14
12472,20,86.96,76.96,20.21,67
12473,9,82.92,65.1,7.94,30
12474,40,91.11,94.83,11.21,24
12475,45,28.76,79.65,14.47,30
12476,48,47.06,97.45,18.23,35
12477,44,26.71,69.32,17.98,51
12478,35,41.36,97.37,8.75,50
12479,14,30.92,85.25,7.84,62
12480,36,58.72,73.73,7.78,29
12481,32,73.72,66.36,8.89,18
12482,22,75.18,60.48,23.29,12
12483,36,67.44,86.22,19.7,11
12484,9,91.27,76.49,8.62,32
12485,17,80.38,89.41,14.0,41
12486,35,41.44,66.13,6.66,24
12487,8,77.68,74.78,21.09,37
12488,33,59.64,90.82,10.01,23
12489,10,62.88,81.34,11.92,61
12490,16,48.59,92.95,23.68,63
12491,20,28.55,63.23,16.77,18
12492,29,36.79,75.23,20.09,62
12493,6,49.31,67.57,21.83,16
12494,17,42.52,61.79,24.48,15
12495,45,27.94,99.63,8.77,68
12496,16,88.81,64.15,15.77,33
12497,11,41.99,68.33,12.94,45
12498,21,26.33,96.69,6.85,51
12499,32,39.08,65.9,17.69,44
12500,7,58.13,74.76,8.89,47
12501,49,28.8,84.82,17.89,38
12502,24,76.28,99.36,18.28,35
12503,43,76.04,65.96,6.83,47
12504,38,98.78,65.88,18.18,43
12505,46,41.67,95.2,5.18,41
12506,30,46.61,69.33,12.88,36
12507,49,72.84,69.4,6.43,26
12508,46,90.1,63.96,23.4,33
12509,12,77.54,77.68,5.65,16
12510,24,77.93,72.3,22.36,57
12511,37,48.0,76.27,9.53,17
12512,20,90.3,75.86,7.43,65
12513,7,75.84,92.84,18.57,17
12514,42,42.43,66.34,12.69,39
12515,9,28.0,79.13,5.83,43
12516,5,91.5,77.19,5.17,19
12517,22,54.7,96.56,6.19,35
12518,19,42.83,85.79,21.03,20
12519,24,62.21,82.6,7.31,10
12520,19,52.87,66.98,20.34,15
12521,16,48.72,96.65,13.85,31
12522,31,69.08,96.55,5.03,50
12523,31,20.05,69.76,7.0,42
12524,49,56.13,63.61,22.48,70
12525,30,92.95,72.53,5.56,49
12526,16,97.57,79.88,6.47,16
12527,5,96.63,97.41,15.6,26
12528,25,58.16,98.35,9.83,21
12529,43,99.01,98.04,11.52,44
12530,40,41.63,93.41,22.79,14
12531,10,39.81,74.24,8.74,39
12532,23,72.88,90.2,15.12,26
12533,28,58.64,95.68,11.91,41
12534,22,85.07,62.3,15.13,46
12535,42,57.78,78.27,21.37,61
12536,31,68.85,90.93,13.63,12
12537,49,55.39,96.28,14.7,50
12538,42,69.92,70.92,7.81,65
12539,18,30.91,95.52,13.23,64
12540,18,80.56,75.25,24.24,30
12541,40,96.1,96.07,10.68,65
12542,23,44.38,83.98,12.19,42
12543,41,88.94,85.35,21.79,11
12544,25,38.08,90.13,7.65,65
12545,6,33.83,95.23,8.19,13
12546,50,36.33,81.69,16.57,10
12547,43,77.88,98.51,7.29,64
12548,16,91.62,77.42,21.48,60
12549,48,37.23,75.83,13.73,48
12550,37,48.44,99.21,15.6,24
12551,35,52.93,92.65,20.62,13
12552,21,73.17,61.84,23.23,37
12553,7,48.8,90.4,12.8,52
12554,21,63.64,71.37,11.86,32
12555,45,92.46,83.71,24.0,25
12556,13,55.16,94.1,5.1,34
12557,28,89.02,80.56,5.87,62
12558,21,42.52,77.77,21.17,34
12559,25,34.08,67.65,7.19,55
12560,37,36.02,63.08,21.23,64
12561,45,70.78,64.59,18.13,11
12562,45,49.12,63.84,14.45,47
12563,24,94.48,61.77,24.49,35
12564,6,93.27,62.08,23.03,11
12565,40,40.52,79.64,23.9,32
12566,46,51.86,69.86,21.27,24
12567,48,90.9,76.92,7.88,69
12568,12,93.73,79.81,9.11,45
12569,33,93.93,70.62,11.99,69
12570,5,90.58,86.45,13.31,15
12571,7,74.79,92.1,18.23,13
12572,16,57.86,75.57,17.9,63
12573,9,83.42,95.45,14.06,24
12574,46,51.72,60.15,23.59,18
12575,26,59.58,69.71,24.23,41
12576,41,45.27,65.38,5.64,56
12577,46,64.1,72.5,18.2,27
12578,12,93.74,76.51,21.16,56
12579,39,71.08,80.59,16.65,18
12580,19,99.71,60.98,19.93,26
12581,11,65.95,90.97,9.57,69
12582,15,74.92,84.15,19.52,51
12583,38,67.89,82.85,7.0,17
12584,13,30.02,79.3,16.56,56
12585,38,65.07,63.58,11.38,21
12586,45,70.11,95.82,24.28,49
12587,39,90.73,72.21,22.25,31
12588,28,43.25,84.61,7.84,55
12589,13,51.65,87.25,11.26,40
12590,10,76.65,61.37,14.87,34
12591,32,36.57,81.04,24.43,20
12592,35,56.59,61.61,11.51,59
12593,31,78.14,65.56,14.86,35
12594,46,21.21,80.75,9.33,37
12595,23,48.29,83.18,15.98,30
12596,6,37.94,71.17,9.0,12
12597,8,21.46,64.97,19.81,23
12598,48,21.68,97.93,12.7,53
12599,40,73.21,98.52,22.2,30
12600,30,71.11,63.75,9.54,50
12601,24,64.43,85.72,22.45,55
12602,18,69.55,79.84,21.99,29
12603,19,56.62,72.76,15.31,68
12604,43,30.89,93.39,18.59,57
12605,11,68.61,63.27,7.81,45
12606,40,80.72,99.07,23.76,43
12607,32,71.38,60.81,15.42,17
12608,25,99.89,78.19,11.38,63
12609,30,84.51,68.85,11.52,51
12610,31,61.83,66.96,21.79,19
12611,26,59.87,95.54,16.94,31
12612,9,34.43,73.03,17.41,20
12613,13,43.58,64.28,7.65,36
12614,38,21.97,89.62,22.48,36
12615,33,29.53,73.2,22.01,50
12616,23,69.41,63.21,11.49,34
12617,19,30.84,83.52,16.09,11
12618,11,65.46,65.17,10.82,59
12619,48,87.17,66.16,23.69,56
12620,26,22.32,86.03,7.32,63
12621,36,80.05,76.29,12.19,68
12622,45,99.74,64.21,10.02,24
12623,22,60.76,92.45,24.41,56
12624,29,97.68,73.68,21.54,29
12625,40,24.7,89.62,24.8,19
12626,5,76.84,90.73,23.36,43
12627,34,22.89,75.05,10.71,70
12628,8,92.94,60.58,23.63,20
12629,18,68.53,78.21,13.13,32
12630,43,30.07,97.05,21.33,42
12631,8,39.33,85.65,22.86,13
12632,36,51.93,71.31,11.19,63
12633,16,83.6,65.81,12.05,45
12634,37,59.13,74.31,15.37,26
12635,22,83.89,96.51,23.65,50
12636,39,41.81,69.42,12.47,43
12637,10,53.76,85.34,10.81,11
12638,15,47.87,74.32,23.33,38
12639,14,62.66,95.38,10.17,31
12640,35,85.15,77.5,8.42,32
12641,10,65.59,76.97,7.59,51
12642,26,57.3,98.68,12.69,21
12643,44,86.36,98.67,10.67,22
12644,17,28.71,65.15,21.61,46
12645,42,75.45,68.18,13.34,44
12646,22,90.57,88.58,18.47,52
12647,26,87.41,67.07,10.38,22
12648,5,45.12,60.8,9.48,69
12649,46,77.01,97.58,22.09,12
12650,15,55.53,84.07,11.11,52
12651,44,48.63,97.85,6.44,44
12652,34,54.03,80.02,15.78,39
12653,36,58.52,77.71,20.04,70
12654,21,32.55,91.68,10.35,57
12655,13,77.26,73.51,24.55,10
12656,36,36.5,92.82,10.77,66
12657,30,40.39,66.59,23.66,41
12658,36,73.84,95.97,22.74,58
12659,29,54.84,88.2,12.28,39
12660,17,27.37,63.01,23.16,39
12661,45,30.7,67.42,5.11,67
12662,50,86.11,83.01,17.65,43
12663,13,64.7,88.57,19.43,33
12664,9,45.1,73.95,12.25,63
12665,29,99.81,77.83,9.84,55
12666,33,99.4,74.56,18.78,62
12667,26,25.81,94.83,19.36,22
12668,37,42.05,74.53,21.01,57
12669,17,33.39,85.33,16.51,42
12670,45,28.7,78.25,6.81,27
12671,31,39.17,61.53,7.79,47
12672,46,59.41,93.59,14.93,45
12673,11,68.83,64.57,21.71,25
12674,6,95.93,65.75,22.98,70
12675,5,94.7,82.57,10.34,48
12676,6,63.74,82.08,19.56,45
12677,13,48.21,90.23,14.53,54
12678,40,96.8,73.94,12.46,14
12679,42,92.99,71.67,10.25,40
12680,20,75.07,77.1,19.94,48
12681,44,24.92,65.85,23.21,14
12682,27,77.95,90.9,21.33,10
12683,17,35.45,83.21,24.94,40
12684,28,94.94,68.29,9.35,46
12685,16,54.38,98.05,12.53,18
12686,16,30.97,93.68,13.16,35
12687,16,36.82,66.74,24.51,11
12688,35,98.61,91.29,13.27,19
12689,21,57.75,64.13,6.54,31
12690,48,63.35,83.41,7.65,63
12691,18,80.89,81.69,24.0,47
12692,26,46.47,80.37,16.03,42
12693,46,29.9,96.13,16.94,16
12694,18,31.01,98.24,16.34,49
12695,30,83.93,63.96,5.59,60
12696,17,73.15,88.58,16.9,55
12697,30,20.17,69.98,23.05,67
12698,7,40.62,75.99,13.27,17
12699,13,88.2,96.52,22.12,19
12700,9,94.29,70.98,22.05,25
12701,37,77.81,90.58,24.56,35
12702,30,39.2,85.0,22.72,50
12703,29,58.21,73.29,7.54,40
12704,16,75.61,90.84,11.88,61
12705,16,60.41,87.62,17.93,24
12706,7,58.74,72.38,18.14,31
12707,23,21.82,84.74,20.99,46
12708,29,25.62,85.25,16.01,38
12709,14,52.16,96.12,21.25,26
12710,45,37.01,71.99,16.46,12
12711,39,43.75,60.87,21.33,22
12712,34,43.07,71.48,20.47,20
12713,34,20.54,70.22,15.12,63
12714,45,32.82,79.61,22.6,37
12715,6,30.2,78.69,20.63,41
12716,5,47.09,72.95,8.62,19
12717,35,62.26,89.7,21.85,29
12718,33,57.73,77.76,22.57,26
12719,41,26.35,76.97,12.35,60
12720,23,23.91,69.56,24.04,56
12721,9,41.33,86.4,10.1,66
12722,13,40.62,63.65,22.28,15
12723,22,82.63,82.16,23.81,46
12724,42,48.81,61.02,19.24,28
12725,32,92.43,88.22,11.76,59
12726,30,23.22,81.41,22.46,66
12727,6,72.18,63.27,20.72,28
12728,22,23.73,64.21,14.88,14
12729,48,70.02,71.23,18.29,65
12730,47,29.82,77.09,20.72,33
12731,33,93.27,76.95,24.02,31
12732,30,93.18,72.29,13.28,49
