sample_id,current_usage_mw,avg_usage_last_year,peak_demand_mw,grid_stability,renewable_percentage
8644,1257.83,787.6,1040.07,82.19,33.82
8645,681.85,724.03,1385.39,89.98,27.39
8646,1162.16,738.01,1342.77,91.99,23.82
8647,971.53,1033.59,1340.94,90.56,17.29
8648,1290.66,878.02,1379.62,82.61,17.97
8649,680.63,749.24,1136.49,99.79,12.32
8650,682.76,890.14,1083.56,87.5,20.3
8651,786.88,1049.44,1280.76,76.34,30.5
8652,1166.03,984.34,1214.24,77.77,10.17
8653,937.24,700.14,1350.35,91.68,32.24
8654,1297.54,1059.2,1196.89,88.13,15.96
8655,1065.04,963.11,1426.32,89.8,31.57
8656,1120.34,1047.8,1277.87,96.33,39.23
8657,671.5,1042.75,1060.33,93.18,17.87
8658,1293.45,916.18,1256.61,76.94,32.45
8659,918.99,1095.61,991.12,78.4,22.49
8660,783.13,976.05,1002.97,94.02,34.29
8661,964.55,762.09,1496.24,93.48,36.03
8662,683.28,872.49,902.8,91.42,22.54
8663,830.66,926.85,1471.58,89.58,25.14
8664,1268.61,705.23,1278.04,82.71,35.56
8665,962.79,949.06,1219.91,99.27,38.59
8666,892.45,1087.09,1467.52,81.67,28.38
8667,896.18,794.28,1055.53,86.83,31.19
8668,1167.42,771.28,1321.16,85.08,14.46
8669,1115.05,803.84,1304.35,79.86,14.96
8670,1148.83,937.54,981.96,96.92,18.42
8671,894.51,773.04,1438.69,81.29,29.1
8672,944.8,1073.89,1065.91,79.49,35.6
8673,1033.31,820.88,1028.48,81.57,18.12
8674,1279.47,1022.1,1298.34,92.78,30.55
8675,1285.29,880.1,965.31,76.92,30.26
8676,1000.56,855.6,1369.9,87.55,24.76
8677,929.45,1052.21,1109.96,96.53,17.3
8678,1128.96,776.8,972.98,85.72,26.74
8679,1090.87,795.77,1270.08,83.96,10.77
8680,948.04,772.6,1453.2,90.65,29.2
8681,937.81,1084.89,1130.32,86.08,35.41
8682,1121.09,1098.35,1249.99,91.05,33.32
8683,1098.7,1044.16,1440.39,76.11,10.04
8684,734.32,795.17,1284.53,84.34,15.59
8685,1111.51,951.36,1211.3,94.14,37.16
8686,1031.58,773.63,1458.57,76.94,19.4
8687,871.08,1019.84,1179.11,81.69,22.01
8688,989.87,813.62,1012.58,75.73,13.84
8689,1271.32,853.79,1129.98,83.58,20.28
8690,1216.1,971.41,1171.52,87.99,30.74
8691,1115.68,1099.62,1284.45,86.69,37.19
8692,814.5,823.06,1459.13,99.73,13.97
8693,818.0,707.4,1216.67,85.43,36.44
8694,661.47,785.17,1118.8,89.84,25.88
8695,1090.79,1097.37,1097.1,82.89,32.67
8696,879.26,994.1,1099.36,93.43,19.42
8697,812.31,783.78,1128.47,89.73,38.12
8698,794.03,1069.52,1353.38,84.34,13.7
8699,1193.18,883.47,1077.83,94.98,30.34
8700,641.53,735.77,1055.64,84.47,12.08
8701,661.93,833.74,1247.42,93.9,37.31
8702,857.14,714.27,1378.63,89.72,11.56
8703,822.51,989.97,1439.91,98.59,31.31
8704,679.15,811.62,1105.35,99.39,31.95
8705,1129.83,1066.48,1161.0,79.53,27.9
8706,773.45,913.98,1322.7,98.43,39.56
8707,697.24,748.59,1492.2,95.71,21.96
8708,985.37,863.62,1398.18,94.04,13.65
8709,760.08,822.19,1249.18,88.41,21.24
8710,945.82,1052.87,1228.9,79.74,18.2
8711,616.74,1031.49,1251.97,93.95,32.03
8712,804.37,739.32,1304.12,81.3,23.81
8713,955.82,923.94,1345.33,78.75,18.41
8714,1216.61,888.97,1079.53,90.98,22.15
8715,786.2,872.08,1402.84,94.32,12.29
8716,1112.65,869.08,1253.64,85.63,29.35
8717,1284.83,988.06,1253.64,98.42,23.94
8718,949.21,1083.5,1367.27,97.62,37.05
8719,785.45,880.32,1208.71,89.07,17.97
8720,1035.78,1042.16,1495.57,89.4,35.39
8721,1005.33,799.76,1299.92,89.49,17.44
8722,941.84,937.51,1203.88,77.93,38.46
8723,1170.72,975.85,1042.46,86.93,17.26
8724,933.01,845.0,1020.19,96.97,19.02
8725,958.88,820.73,1082.48,90.23,10.5
8726,1108.36,736.98,1096.06,94.64,18.67
8727,1049.59,707.59,1068.64,96.44,22.8
8728,1077.73,1081.53,1114.82,82.68,29.49
8729,1213.19,935.63,940.96,76.12,11.47
8730,1101.32,886.08,1163.03,90.31,15.0
8731,804.68,913.38,1194.2,99.92,27.0
8732,828.79,820.16,1263.17,77.59,29.51
8733,1100.67,716.04,1138.63,75.01,24.87
8734,1243.73,981.14,957.37,84.58,35.69
8735,1232.57,737.91,1391.75,82.53,24.41
8736,1000.71,846.14,1168.83,93.04,12.86
8737,1278.27,742.93,1033.13,83.19,19.94
8738,1083.12,1026.18,1483.03,98.23,19.88
8739,1230.33,809.52,920.23,84.8,27.78
8740,1219.33,700.71,1444.76,90.38,29.27
8741,1173.83,1092.03,1224.96,83.9,32.42
8742,1259.14,827.1,1256.81,77.86,22.88
8743,799.64,937.95,1361.16,98.2,21.2
8744,640.79,1087.79,1282.25,82.68,33.27
8745,1198.22,1038.42,1304.85,81.96,29.79
8746,1195.02,896.87,1347.82,92.66,20.07
8747,690.15,888.21,1452.38,88.6,15.89
8748,1235.65,922.6,1210.36,78.77,37.71
8749,1015.83,899.19,1352.37,97.75,32.24
8750,773.88,941.58,1053.1,78.51,15.05
8751,1125.44,1086.41,1062.57,86.03,10.33
8752,754.87,898.02,1148.88,97.43,19.82
8753,941.02,755.2,920.29,95.04,25.32
8754,1227.86,951.3,1206.01,84.02,30.18
8755,1056.75,1098.08,1249.35,93.6,14.91
8756,950.2,913.15,1475.07,95.02,29.63
8757,962.36,792.75,1367.44,79.83,25.13
8758,1095.34,978.66,1175.34,85.2,33.86
8759,620.24,1038.82,1444.86,76.69,14.73
8760,1007.71,753.81,1221.24,86.74,17.55
8761,1112.79,770.96,1030.99,76.86,33.77
8762,787.53,820.85,942.28,76.94,21.61
8763,933.53,830.1,1213.67,95.51,39.73
8764,1230.25,945.94,1444.51,84.53,30.74
8765,915.28,832.45,1378.7,78.36,39.21
8766,1059.39,874.74,1435.4,89.93,33.75
8767,1239.37,1070.47,1293.1,91.65,39.77
8768,866.58,784.19,1058.16,83.15,35.45
8769,1130.83,860.13,1085.23,80.41,30.57
8770,1226.2,830.7,991.38,76.04,27.36
8771,730.29,895.89,1046.61,88.15,15.01
8772,1231.92,1010.41,969.05,93.08,36.5
8773,1112.62,940.39,1300.64,84.3,18.72
8774,764.51,796.98,1100.78,82.04,32.94
8775,895.08,944.53,911.67,96.37,10.66
8776,808.58,1025.89,1163.01,94.29,30.36
8777,1080.43,703.75,1276.15,96.0,18.95
8778,1170.45,1060.47,929.17,96.19,33.68
8779,1173.09,863.06,1319.39,90.22,39.47
8780,604.5,1048.94,1440.01,93.51,17.54
8781,693.58,1031.1,1118.23,78.62,30.49
8782,766.77,876.84,1119.97,81.86,19.48
8783,645.27,922.4,1209.9,85.33,26.14
8784,748.61,970.04,1075.45,86.6,33.64
8785,1111.96,1029.07,1370.92,99.53,19.91
8786,653.81,893.92,1220.52,78.82,39.92
8787,888.56,1056.0,1010.39,94.31,25.49
8788,1054.15,874.29,1102.92,91.21,31.79
8789,999.61,894.22,1488.3,90.67,20.4
8790,776.59,1085.47,1134.66,77.55,15.72
8791,650.46,1067.96,1039.62,80.58,11.66
8792,649.9,1060.58,1325.28,90.87,21.18
8793,838.35,735.74,1144.09,75.42,23.78
8794,677.6,898.03,1366.0,94.71,29.23
8795,1052.77,858.16,1250.21,95.88,31.45
8796,1154.58,852.2,1426.93,94.21,38.7
8797,881.07,1028.68,1486.13,94.72,13.11
8798,880.99,846.69,1203.7,80.36,33.8
8799,1259.03,1068.71,1225.14,85.36,18.15
8800,1100.53,1023.7,1288.28,79.03,19.25
8801,1279.23,1022.03,1486.09,81.05,18.0
8802,936.6,745.55,1468.29,89.81,22.17
8803,679.18,886.29,1366.89,87.13,19.82
8804,869.78,712.48,1002.14,87.37,36.24
8805,1047.73,1075.52,1137.97,78.47,39.39
8806,647.55,731.89,1244.43,75.6,12.54
8807,902.03,947.09,1039.09,84.8,28.88
8808,784.94,1055.15,1003.33,76.08,19.8
8809,1158.13,1033.35,1298.02,91.99,23.27
8810,730.0,912.7,1414.87,79.84,35.41
8811,1257.72,789.03,1084.43,93.25,36.3
8812,1232.51,1026.38,1076.1,86.27,38.74
8813,1042.72,700.17,1333.71,93.75,28.32
8814,838.59,877.65,999.9,77.61,14.59
8815,699.2,1005.69,1285.71,75.48,17.45
8816,629.85,963.83,1256.57,85.38,31.39
8817,910.65,1089.18,1340.17,75.63,20.6
8818,721.8,705.4,1051.72,97.99,10.53
8819,1038.86,731.09,1385.62,85.75,23.4
8820,1140.62,997.54,1253.36,89.49,34.74
8821,1005.48,848.32,979.93,85.42,29.38
8822,1172.8,1076.66,1219.46,78.92,13.51
8823,865.15,901.21,1303.71,97.77,22.64
8824,1082.75,1081.1,968.29,91.32,28.66
8825,784.25,813.61,1284.73,75.47,27.41
8826,851.49,830.85,1137.85,98.54,14.03
8827,1113.39,976.6,941.7,87.84,36.53
8828,929.27,901.39,1210.55,91.08,34.99
8829,614.94,909.48,1401.17,91.95,11.67
8830,1081.16,925.22,978.71,85.08,20.99
8831,1029.15,808.98,1100.83,79.98,31.41
8832,811.72,1091.82,1335.87,82.05,32.13
8833,1016.9,882.08,1265.35,97.66,13.62
8834,773.01,957.42,1298.25,75.13,19.82
8835,1130.88,1092.83,1015.39,76.72,33.87
8836,1089.05,889.8,1309.61,84.02,34.72
8837,1215.43,857.08,1036.61,75.35,26.74
8838,1195.94,915.84,967.47,78.43,36.53
8839,1141.09,1035.82,959.88,87.43,10.01
8840,1141.85,883.48,1429.91,86.37,19.25
8841,1144.74,704.66,1019.71,87.62,10.8
8842,1264.71,1019.23,1178.68,84.27,20.26
8843,1237.19,1006.56,1003.0,83.96,20.31
8844,1117.05,843.72,936.28,85.73,18.6
8845,1241.44,1067.26,968.58,93.11,27.2
8846,733.03,722.06,962.44,86.18,19.53
8847,1082.69,875.4,1497.23,81.06,20.7
8848,879.95,1000.46,1037.32,87.61,11.86
8849,1111.08,1051.01,1409.22,86.17,19.51
8850,638.03,976.7,941.53,78.91,21.6
8851,800.76,1029.93,1393.75,86.88,34.23
8852,912.37,835.2,1059.4,99.39,35.6
8853,804.41,778.04,1040.38,96.83,33.12
8854,733.09,1048.65,1209.0,78.02,10.5
8855,1221.28,751.75,1069.27,85.07,26.6
8856,730.69,898.15,1461.91,76.31,39.05
8857,789.79,991.82,1331.28,89.34,11.73
8858,1174.83,1050.76,1112.66,78.03,16.42
8859,1115.83,992.49,1088.86,94.26,36.62
8860,818.59,982.34,1250.33,79.43,24.77
8861,1223.39,709.82,930.43,93.98,25.12
8862,1104.98,941.17,1267.36,96.51,11.94
8863,1115.22,904.0,1070.35,76.21,38.63
8864,1115.91,889.1,1105.51,84.81,36.45
8865,1294.29,1076.56,1226.89,96.27,27.82
8866,820.84,813.05,1422.28,83.9,28.91
8867,917.78,931.53,1417.15,91.62,15.16
8868,733.67,849.23,1409.16,75.08,11.36
8869,1227.92,814.93,914.76,92.56,32.94
8870,853.1,1050.67,1373.87,79.15,28.33
8871,919.47,953.69,930.18,89.73,39.28
8872,664.29,734.65,1113.12,81.36,19.28
8873,1170.46,1041.87,1032.21,82.34,29.72
8874,1132.32,864.98,1391.15,96.36,25.24
8875,631.16,875.09,1178.78,97.06,10.83
8876,1202.01,988.22,1140.46,83.23,36.65
8877,1249.89,893.18,1267.8,86.43,17.88
8878,1277.12,962.69,992.06,85.98,23.47
8879,1052.28,729.82,1074.59,84.56,39.38
8880,867.28,1007.97,1463.99,85.15,23.25
8881,713.16,803.77,953.3,87.72,11.35
8882,773.7,783.89,1342.91,92.58,26.4
8883,924.84,941.59,1413.98,84.16,18.14
8884,1018.22,979.57,1390.62,83.71,37.1
8885,1235.33,1045.81,1259.63,77.91,28.57
8886,1120.02,1091.23,1118.61,80.32,21.33
8887,1261.18,955.57,972.55,83.93,10.86
8888,1163.34,817.78,1397.84,92.6,30.38
8889,903.48,833.61,1401.71,77.39,32.15
8890,1122.33,933.21,1499.06,84.27,22.13
8891,1123.56,902.42,1383.28,85.76,15.26
8892,1139.47,762.32,1470.92,90.58,19.49
8893,1298.45,906.18,1037.31,80.52,33.35
8894,1243.04,1000.62,1378.72,83.01,17.5
8895,641.94,980.44,944.68,91.15,34.14
8896,960.12,963.62,1350.48,99.24,22.37
8897,781.82,777.79,1314.23,80.17,31.99
8898,654.88,1019.67,1186.06,82.9,38.31
8899,684.2,960.0,987.79,88.99,37.83
8900,1089.63,1044.96,1256.88,86.95,34.37
8901,827.54,964.82,1116.58,96.9,25.3
8902,1233.11,766.23,1219.95,95.17,15.92
8903,781.51,821.32,1044.25,79.37,11.09
8904,674.4,906.1,927.91,94.59,10.64
8905,685.6,903.46,997.31,90.23,35.76
8906,1262.43,1071.98,1150.21,88.9,38.37
8907,1290.03,1084.12,1467.55,94.37,13.04
8908,1156.23,907.01,1486.42,79.55,37.7
8909,1120.99,1072.68,1435.19,86.17,14.17
8910,1074.61,922.28,1235.29,91.94,29.87
8911,851.38,776.02,1426.39,87.1,14.37
8912,903.14,764.47,1053.62,77.59,32.26
8913,813.6,730.61,900.94,97.41,19.66
8914,965.51,1037.6,1438.33,89.63,22.48
8915,1193.37,792.81,1244.42,83.74,36.63
8916,997.79,981.92,924.61,92.33,34.23
8917,1277.43,928.96,1376.85,79.65,32.69
8918,1217.95,911.75,1008.89,88.84,29.81
8919,960.16,713.58,1128.74,90.48,39.35
8920,614.41,862.98,1113.66,94.14,22.97
8921,1062.55,921.21,918.64,84.42,29.98
8922,731.29,818.73,964.18,84.59,33.25
8923,1122.89,1034.26,1449.8,93.2,20.06
8924,747.27,960.92,1140.22,89.67,21.86
8925,1189.91,1058.92,1161.08,88.3,30.9
8926,704.94,865.65,1096.68,94.83,29.06
8927,725.92,971.55,924.86,90.59,21.31
8928,995.43,951.85,1125.04,80.83,37.82
8929,1008.54,1045.96,913.91,87.67,35.43
8930,1111.62,983.69,1426.1,96.36,17.31
8931,958.93,825.51,989.82,82.81,31.82
8932,792.43,1066.18,1190.49,81.77,10.92
8933,707.99,773.97,1001.96,78.87,17.14
8934,1250.03,1020.87,1134.07,96.46,11.43
8935,761.59,1009.97,1101.07,75.7,32.82
8936,906.03,730.18,1021.74,89.86,33.14
8937,889.2,929.07,1129.32,94.43,30.36
8938,773.35,751.43,1196.51,96.15,16.2
8939,1066.77,1075.67,1409.0,84.08,16.66
8940,1001.98,838.82,1280.6,86.28,22.97
8941,866.11,904.36,1301.09,80.3,16.42
8942,717.06,734.64,1250.98,85.02,19.91
8943,1172.96,953.12,1075.4,89.9,23.26
8944,1202.26,1086.23,1105.65,95.85,16.5
8945,1203.61,1060.61,975.85,84.53,30.93
8946,1297.67,727.8,1132.24,76.87,30.45
8947,766.67,854.25,1492.76,93.15,25.79
8948,1258.08,986.79,1209.43,75.2,15.04
8949,906.84,929.52,1027.16,98.41,25.29
8950,704.89,1036.42,1032.86,86.27,32.22
8951,1282.73,982.02,1399.19,75.21,24.85
8952,1166.43,804.32,1134.71,85.91,23.81
8953,1064.97,1044.2,923.76,98.37,17.33
8954,1097.31,1008.44,1034.21,78.09,17.69
8955,726.68,1079.74,1193.86,95.6,24.87
8956,1071.11,1085.2,1475.6,87.08,36.57
8957,1076.49,794.63,1033.22,75.45,35.0
8958,1066.24,1081.51,1375.53,79.13,39.79
8959,957.66,1067.87,1460.58,80.5,39.65
8960,1246.54,1085.6,1499.77,84.6,11.07
8961,1155.22,852.12,1420.25,87.86,39.98
8962,956.78,1047.14,1116.68,90.51,37.04
8963,600.04,1072.24,1414.81,76.58,22.15
8964,757.5,991.73,1347.63,84.7,15.87
8965,740.58,906.68,951.75,86.94,35.53
8966,1294.9,1029.81,1067.64,95.93,15.56
8967,1118.79,718.49,1005.11,82.94,18.34
8968,1179.43,899.74,1469.59,81.17,25.24
8969,1104.12,848.14,1045.42,85.07,15.22
8970,988.27,860.36,1173.88,85.83,20.6
8971,1100.39,789.27,1252.11,75.15,27.83
8972,979.45,896.28,1004.1,93.84,18.43
8973,656.81,1086.71,1058.5,88.19,17.86
8974,1297.29,1007.69,1147.12,77.18,15.82
8975,1056.49,823.7,1039.48,91.42,39.99
8976,704.21,982.65,1079.66,98.82,13.96
8977,1000.58,1055.43,1205.99,90.42,38.22
8978,1108.94,898.37,1277.74,87.65,25.0
8979,698.88,992.24,1357.41,93.17,36.05
8980,886.21,803.21,1090.23,89.8,22.63
8981,818.55,780.66,1323.77,82.52,15.06
8982,1289.11,719.14,1058.94,88.46,19.29
8983,959.29,903.59,1452.95,78.35,33.07
8984,1059.61,872.99,968.56,87.15,17.87
8985,1280.89,956.57,1064.33,86.21,24.66
8986,1059.25,893.96,1070.44,87.4,30.47
8987,1279.34,791.95,1012.06,84.58,36.31
8988,969.88,1053.63,907.46,75.14,24.14
8989,706.28,1021.71,1044.87,86.92,17.73
8990,618.01,707.3,997.24,78.52,20.52
8991,1254.3,813.51,1317.77,98.23,20.23
8992,1282.48,1030.29,1098.14,76.13,30.26
8993,661.62,885.43,1474.57,75.53,34.68
8994,971.89,974.23,967.06,97.2,21.78
8995,900.62,977.58,1064.97,93.95,18.36
8996,790.58,906.56,1202.1,83.78,39.35
8997,931.07,907.79,1303.29,82.29,31.1
8998,681.71,873.92,1230.15,90.8,25.33
8999,846.35,1070.91,1302.47,81.41,18.64
9000,765.14,774.79,1251.95,81.89,29.68
9001,1036.6,1017.68,1414.24,90.26,29.29
9002,835.9,1098.38,978.66,90.79,36.41
9003,1296.6,727.77,1156.98,99.61,36.69
9004,872.54,990.89,1122.7,82.89,30.13
9005,1188.27,1027.37,921.41,94.8,23.72
9006,1114.94,747.62,1007.29,92.53,18.2
9007,920.16,807.79,1390.05,90.57,32.87
9008,1293.07,981.23,1286.24,81.57,19.36
9009,1061.63,1089.66,1194.24,75.3,24.36
9010,948.35,758.65,1121.7,92.21,30.67
9011,794.16,707.42,1029.04,89.85,25.03
9012,1267.97,1035.1,1300.68,75.96,15.49
9013,714.27,858.6,986.02,85.67,20.09
9014,1036.82,725.6,1245.78,77.54,39.95
9015,1023.33,1002.89,1245.37,80.24,30.91
9016,918.4,929.25,1454.54,98.21,38.1
9017,612.86,858.84,1104.23,80.31,24.41
9018,1014.72,1005.14,1105.64,90.64,17.05
9019,641.13,861.78,1358.95,87.74,13.31
9020,1187.18,853.04,1312.29,76.41,13.61
9021,631.64,789.84,1412.76,76.3,23.1
9022,911.0,741.82,1126.19,85.03,32.28
9023,1293.35,930.96,1482.19,98.26,26.39
9024,825.94,955.67,1207.68,85.86,17.98
9025,1252.92,1091.66,1363.85,75.99,24.3
9026,1062.73,754.06,1115.67,87.13,28.24
9027,1111.1,874.78,1256.5,75.61,14.99
9028,811.47,1020.58,1480.76,79.99,26.22
9029,1016.21,1051.27,1135.84,95.26,33.35
9030,1043.86,701.22,1446.75,81.22,11.27
9031,807.54,891.1,1301.51,81.99,11.28
9032,842.61,765.54,1194.95,82.6,32.96
9033,913.84,978.55,1076.51,84.82,18.7
9034,968.53,811.36,1474.62,95.73,36.62
9035,808.29,977.03,1486.92,98.25,25.78
9036,1131.99,841.22,1377.48,82.73,11.47
9037,977.18,1083.96,1344.25,91.25,27.46
9038,637.42,1050.43,1376.94,94.54,24.88
9039,1057.28,725.35,1256.4,75.7,11.07
9040,862.39,770.62,1290.43,87.09,15.66
9041,1164.67,874.72,1481.16,91.43,39.65
9042,986.19,951.5,1470.87,79.96,30.45
9043,1067.89,827.74,1233.34,90.89,13.31
9044,930.62,1059.37,1418.53,84.76,23.93
9045,1198.63,795.02,947.67,89.99,18.77
9046,1255.48,808.76,1442.3,87.73,15.24
9047,662.4,846.04,1411.38,89.85,32.67
9048,893.8,794.58,1278.61,77.51,19.39
9049,849.47,789.76,1140.65,98.47,27.62
9050,795.55,1006.22,1305.29,90.72,10.27
9051,938.24,717.48,1151.98,83.09,23.02
9052,1023.19,758.83,961.81,94.85,27.31
9053,1003.02,840.98,939.38,82.48,26.84
9054,1051.41,882.92,1194.5,77.54,32.01
9055,856.1,816.29,1112.52,86.5,32.6
9056,1145.31,927.37,1328.82,77.56,33.38
9057,682.06,934.87,1293.84,85.74,26.54
9058,792.06,705.97,1277.01,93.71,12.52
9059,1028.36,1098.71,1032.06,89.36,24.39
9060,1276.81,719.5,1100.56,99.02,31.64
9061,1015.33,946.76,971.32,95.65,24.06
9062,671.2,723.58,930.49,84.38,33.51
9063,639.65,727.21,1415.94,83.4,30.46
9064,1011.52,722.65,1391.49,85.59,18.4
9065,1290.39,925.76,918.97,92.69,13.47
9066,1215.33,874.42,1179.09,91.88,10.0
9067,1250.3,722.05,1386.14,96.81,23.07
9068,1074.65,813.96,1457.34,84.03,35.54
9069,822.89,1041.27,1329.66,97.76,12.34
9070,1219.07,964.31,1176.88,86.35,37.86
9071,1002.37,861.48,1374.18,77.69,28.07
9072,691.41,741.06,1170.25,98.22,19.45
9073,1246.17,931.39,1487.88,84.4,10.77
9074,1037.05,1061.25,958.49,78.79,10.16
9075,1033.93,1012.28,1295.92,94.58,23.57
9076,1067.85,946.79,1098.07,90.29,34.09
9077,864.59,930.59,1331.67,86.52,22.88
9078,784.85,832.29,1403.54,93.26,22.62
9079,1225.48,784.19,1006.01,99.01,21.35
9080,634.35,917.51,1453.74,78.58,36.37
9081,694.56,989.86,1102.16,99.49,30.81
9082,1083.11,753.84,1271.79,97.73,19.68
9083,669.89,1078.78,1312.26,94.27,26.04
9084,1248.74,969.98,936.29,90.62,24.64
9085,1257.87,961.63,1041.2,78.06,21.16
9086,727.03,959.49,1185.38,92.88,38.11
9087,959.15,759.54,1089.33,92.97,13.01
9088,1259.2,1009.65,1366.59,93.21,35.02
9089,693.95,848.01,1230.16,97.66,34.0
9090,1117.54,962.22,1314.92,85.72,14.08
9091,1213.11,994.16,1147.16,92.01,37.56
9092,1052.66,964.64,1187.59,92.16,21.66
9093,873.51,898.64,1146.76,81.23,14.46
9094,879.82,745.36,1183.14,80.85,37.99
9095,1245.17,1084.44,1266.26,93.5,11.97
9096,1002.31,1028.29,936.8,77.82,10.3
9097,1166.55,837.83,948.48,87.17,17.9
9098,907.62,721.98,1095.45,93.81,14.24
9099,1175.73,1056.61,1142.65,88.8,30.05
9100,1231.47,1089.22,1301.88,83.54,31.7
9101,1145.0,918.22,1387.22,78.3,27.89
9102,892.23,879.03,994.91,75.95,27.26
9103,1128.35,992.54,1024.95,82.65,18.5
9104,763.83,1062.24,1467.97,84.12,38.52
9105,1023.23,772.34,985.74,96.22,17.88
9106,786.33,747.5,902.75,81.51,39.5
9107,615.71,842.02,1482.06,87.35,35.32
9108,714.73,933.71,1320.24,95.38,22.4
9109,796.02,980.78,985.38,79.77,26.37
9110,1243.52,949.1,1495.87,97.15,35.77
9111,1114.52,928.82,1095.78,82.34,21.13
9112,1189.16,819.2,1438.63,92.2,20.75
9113,742.62,1040.4,1461.88,90.11,36.14
9114,767.09,888.41,1032.27,96.61,31.57
9115,935.67,1074.0,1252.69,94.98,29.3
9116,1073.98,935.99,1007.03,87.82,25.33
9117,903.84,792.99,1232.09,97.45,18.54
9118,909.27,995.97,1029.08,97.74,37.55
9119,1077.33,1075.83,1012.13,86.57,29.51
9120,1130.34,778.74,954.74,75.58,34.5
9121,1236.73,788.81,1444.93,82.88,34.98
9122,1031.57,714.78,1138.23,99.95,14.15
9123,908.0,1021.83,939.06,88.84,16.69
9124,1160.91,932.22,1411.99,86.36,27.62
9125,868.6,992.58,1426.95,79.85,37.28
9126,696.18,904.9,988.77,76.74,11.8
9127,1095.28,967.35,1350.6,94.16,12.03
9128,664.84,939.25,1031.19,88.59,21.54
9129,801.65,788.46,1487.95,88.68,13.2
9130,687.74,937.66,917.93,92.82,10.16
9131,658.57,931.31,1114.51,80.24,31.41
9132,639.78,851.75,1081.18,76.82,21.86
9133,1008.37,1040.01,1433.0,87.25,23.25
9134,796.82,749.0,1055.14,95.57,11.93
9135,935.95,799.23,1412.65,94.71,14.49
9136,793.53,724.32,1256.37,75.47,14.33
9137,776.69,927.47,1411.96,88.8,31.99
9138,1087.34,1046.94,1378.16,93.42,17.62
9139,617.77,706.88,1083.58,97.11,38.47
9140,1166.47,874.27,1426.95,75.9,17.44
9141,1062.13,1028.2,1422.58,89.12,15.88
9142,625.55,779.66,1035.07,91.25,14.4
9143,1229.93,881.66,1411.07,78.49,32.98
9144,713.25,990.01,1357.6,81.9,17.24
9145,911.06,1009.18,1101.37,92.56,19.82
9146,619.92,958.61,1390.74,95.56,37.4
9147,603.1,1055.9,1090.27,81.8,28.61
9148,1257.22,1073.65,1278.95,83.81,19.79
9149,1109.43,996.84,1120.33,78.29,37.75
9150,692.62,787.28,1215.26,89.48,32.04
9151,734.5,747.7,1092.43,90.15,14.04
9152,830.12,908.87,984.73,76.65,33.89
9153,1094.01,1019.3,1497.22,89.81,10.05
9154,896.32,1055.09,1394.99,97.91,14.79
9155,1222.37,864.88,1106.32,80.57,37.06
9156,1218.54,785.59,1375.63,92.21,12.46
9157,1121.2,825.46,1441.0,99.44,37.95
9158,671.01,1049.89,957.89,91.76,30.41
9159,1286.91,1083.11,936.34,94.19,14.85
9160,1031.58,858.0,1408.3,97.86,37.75
9161,673.49,718.93,1498.99,78.61,21.73
9162,993.73,1080.08,1196.01,96.16,31.1
9163,606.94,830.85,914.76,77.07,16.32
9164,1209.41,1072.4,1279.53,97.82,28.35
9165,678.8,728.92,923.54,80.12,35.87
9166,916.64,965.31,1176.27,96.93,10.35
9167,731.68,951.35,1260.1,94.07,26.38
9168,754.73,928.26,1358.05,99.08,38.07
9169,917.54,997.82,918.91,79.22,11.01
9170,1243.02,1003.17,941.49,98.69,11.42
9171,1046.32,758.71,1270.92,84.24,10.18
9172,1036.73,838.85,1206.82,95.33,30.96
9173,918.24,884.55,1315.16,98.24,36.06
9174,1296.96,701.89,1100.81,83.95,25.67
9175,1284.66,1062.34,968.55,85.49,32.99
9176,736.31,1053.92,1326.5,98.8,20.89
9177,865.67,918.89,1164.52,81.23,30.8
9178,875.03,965.99,1374.57,92.9,18.11
9179,966.13,984.92,1414.45,76.63,14.26
9180,955.58,1029.11,1156.96,92.36,23.64
9181,829.74,803.98,1339.71,98.44,26.98
9182,1260.72,1054.16,1351.37,79.17,39.77
9183,1291.74,1035.21,1296.77,90.05,34.62
9184,853.3,812.56,1143.75,91.1,28.14
9185,861.81,754.46,980.7,76.67,21.18
9186,1295.51,741.97,1172.16,97.92,21.34
9187,1213.45,742.05,1255.54,94.7,10.89
9188,1124.51,915.94,903.96,98.41,16.67
9189,1018.02,910.61,1099.81,83.94,27.48
9190,632.61,780.64,1189.03,98.46,12.16
9191,916.03,1057.81,1190.56,90.95,13.17
9192,1076.37,913.88,1232.93,87.35,36.59
9193,656.03,914.66,935.49,82.14,22.52
9194,1287.03,792.02,1089.6,89.53,16.97
9195,1124.08,741.47,1270.21,93.57,37.13
9196,969.6,870.23,1315.99,87.93,35.73
9197,1133.92,976.38,997.46,89.08,17.96
9198,799.31,712.0,1340.83,96.03,11.13
9199,827.16,905.39,1004.55,81.5,28.3
9200,691.57,756.7,995.14,78.48,36.01
9201,1065.4,966.26,1049.31,91.74,13.12
9202,730.64,843.25,1194.23,89.74,12.21
9203,763.06,942.11,1454.79,75.34,23.58
9204,622.98,993.99,953.38,88.37,37.58
9205,836.64,921.63,1191.12,87.42,10.1
9206,1189.07,900.18,985.42,85.36,18.81
9207,817.95,1089.48,1495.32,79.93,25.92
9208,1287.89,741.31,1409.29,94.83,34.32
9209,728.41,707.17,1162.65,79.92,27.34
9210,777.1,809.42,1178.16,99.72,10.04
